gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,pooled_rho,sign_consistent,meta_p_adj,neg_log10_adj_pval,trend
NCOA2,0.3982313553348407,-0.03003978106709599,793,0.8214273820485927,healthy,aging,onek1k,MONO,0.003382995534819933,-0.1160439982548439,True,0.006565304893845463,2.182745100398577,Decrease in aging
NCOA3,0.013189393742127683,-0.08798620434157471,793,0.12081484667788957,healthy,aging,onek1k,MONO,0.004706836643850696,-0.10156794618297735,True,0.008728109942152496,2.059079791868679,Decrease in aging
NFAT5,0.313685435266355,-0.03582307318586349,793,0.7736834517421963,healthy,aging,onek1k,MONO,0.0015633447298325337,-0.12366834527013945,True,0.003544613298333171,2.4504311375078824,Decrease in aging
NFATC1,0.4502803164896712,-0.0268464982661853,793,0.8365985039200292,healthy,aging,onek1k,MONO,0.014285095449287914,0.07063342479703617,True,0.022560599019909876,1.6466493733239937,Increase in aging
NFATC2,0.8363851007125903,-0.007345211679135235,793,0.9528964580257869,healthy,aging,onek1k,MONO,0.00021073787194285886,-0.10801451953571703,False,0.0006610818174645846,3.179744787602901,Decrease in aging
NFATC3,0.027641594747384514,-0.07821078745274833,793,0.17365481362756863,healthy,aging,onek1k,MONO,0.0006739387835610168,-0.1243964694150605,True,0.0017340672071401442,2.760934074608085,Decrease in aging
NFE2,0.1855090575503531,0.047064161304369176,793,0.5746245185014357,healthy,aging,onek1k,MONO,1.9828691642490043e-05,0.12991436573685777,True,0.00011949395752974263,3.9226540551998452,Increase in aging
NFE2L1,0.6244224218613215,0.017412080998754402,793,0.9137115445237979,healthy,aging,onek1k,MONO,0.638621866713798,0.017366184916044868,False,0.6587585922408096,0.1812737072049224,Increase in aging
NFE2L2,0.46179109313638367,0.026169407385403787,793,0.8365985039200292,healthy,aging,onek1k,MONO,1.1824559097023445e-05,-0.13909916807767173,True,9.026080110727896e-05,4.044500816229935,Decrease in aging
NFIL3,0.5512550969868122,0.021191386950844954,793,0.9016958372141428,healthy,aging,onek1k,MONO,0.00014879984175949877,-0.11770655846992148,True,0.0005011053494547826,3.3000709610046943,Decrease in aging
NFKB1,0.8049626834107442,-0.008782412927992117,793,0.9528964580257869,healthy,aging,onek1k,MONO,2.0976766485830772e-05,-0.14756257283268936,True,0.00012009198813138118,3.9204859653397675,Decrease in aging
NFKB2,0.48405672229451696,0.024885777542143186,793,0.8397650712533665,healthy,aging,onek1k,MONO,8.607008209827389e-06,-0.13172362220364547,True,7.039303143037401e-05,4.152470331783036,Decrease in aging
NFYC,0.7045778772474444,0.013484603349499366,793,0.9167933318050803,healthy,aging,onek1k,MONO,0.07258693954687791,0.08594037522656571,True,0.09720707108909381,1.0123021422416474,Increase in aging
NR1D1,0.8968675015584036,0.004610169990704254,793,0.9769245936558415,healthy,aging,onek1k,MONO,0.04974648018983575,0.042265801321928864,False,0.07119964977170241,1.1475221426354911,Increase in aging
NR1D2,0.3024014034868642,-0.036667967680218454,793,0.7736834517421963,healthy,aging,onek1k,MONO,0.0002085574884675821,-0.14456773982504637,True,0.0006610818174645846,3.179744787602901,Decrease in aging
NR1H2,0.01032842457608436,0.09102733164816215,793,0.10290966720435929,healthy,aging,onek1k,MONO,0.005769607053771287,0.0778762723620964,False,0.010085801643615456,1.9962895773161236,Increase in aging
NR3C1,0.23043300020633595,-0.042634299122705735,793,0.6853137278863757,healthy,aging,onek1k,MONO,0.0008837606045605616,-0.12506143498496797,True,0.0021514900249354767,2.667260663118735,Decrease in aging
NR4A1,0.6976598136595668,0.013816515323938924,793,0.9167933318050803,healthy,aging,onek1k,MONO,0.005305148102826355,-0.0591793611772587,True,0.009499642844138493,2.0222927224727973,Decrease in aging
NR4A2,0.7918492516957276,-0.009386319605113522,793,0.9528964580257869,healthy,aging,onek1k,MONO,8.31543396558868e-06,-0.14839647768280428,True,7.039303143037401e-05,4.152470331783036,Decrease in aging
OLIG1,0.04041000407912469,0.0727993047136989,793,0.2152067659097571,healthy,aging,onek1k,MONO,0.0020948083394459545,0.11434583879438334,True,0.004441769534565959,2.3524439789849465,Increase in aging
PBX2,0.353237665447553,-0.03300896531243777,793,0.7902156883168476,healthy,aging,onek1k,MONO,0.2013505593251188,-0.05486319174424249,True,0.24268041097606424,0.6149652782554091,Decrease in aging
PHF20,0.8316915086244401,0.007559071823402993,793,0.9528964580257869,healthy,aging,onek1k,MONO,0.6548794980355968,-0.001680998556685789,True,0.6694973439738914,0.1742511415791878,Decrease in aging
PHF21A,0.0007076016931723805,-0.12001666079236344,793,0.019522752368558716,healthy,aging,onek1k,MONO,2.7892523949653372e-06,-0.13766919475593611,True,3.992117490294139e-05,4.398796685662331,Decrease in aging
PLAGL2,0.6330779330233747,-0.016978500738810735,793,0.9137115445237979,healthy,aging,onek1k,MONO,0.08592133780579359,0.05701540795220216,True,0.11116376473178943,0.9540367535953157,Increase in aging
PLSCR1,0.0011474599398509863,0.1152654584233984,793,0.02627683262258759,healthy,aging,onek1k,MONO,0.00037538662368638093,-0.05939650931291216,False,0.0010612782323972992,2.9741707433804816,Decrease in aging
POU2F2,0.43759083345432015,-0.02760437179879418,793,0.8365985039200292,healthy,aging,onek1k,MONO,0.08498858819147377,0.07372017205777934,True,0.11058174259004258,0.9563165705622606,Increase in aging
PRDM1,0.4719239681432369,0.025581116284655495,793,0.8365985039200292,healthy,aging,onek1k,MONO,1.2337869668033435e-05,-0.12462807220733324,True,9.114103722515021e-05,4.04028603326294,Decrease in aging
PRDM2,0.01201007360860919,-0.0891612841302466,793,0.11459611901547936,healthy,aging,onek1k,MONO,4.2203159002873045e-05,-0.1472597179532787,True,0.0001878022530718185,3.7262992017888186,Decrease in aging
RARA,0.31496279698939594,-0.03572869971563268,793,0.7736834517421963,healthy,aging,onek1k,MONO,0.10640436645973118,0.001950563891643567,False,0.1353699995515469,0.8684775725256589,Increase in aging
RBPJ,0.004762071674585172,-0.10014300353942254,793,0.057395495446316024,healthy,aging,onek1k,MONO,1.2461015482040199e-06,-0.16802133326173613,True,3.170636161541339e-05,4.4988535914956955,Decrease in aging
REL,0.36356786795149126,-0.03230743099978828,793,0.800425240306785,healthy,aging,onek1k,MONO,0.00019956025940666907,-0.13544743766374462,True,0.0006512584388748353,3.1862466361560977,Decrease in aging
RELA,0.024577645176520217,0.07982650948324782,793,0.16869232536923717,healthy,aging,onek1k,MONO,0.00805433979697419,0.08806165664266895,True,0.013764506070948429,1.8612393683251574,Increase in aging
RELB,0.6500537509048216,0.016135319855576626,793,0.9137115445237979,healthy,aging,onek1k,MONO,6.963412930056961e-06,-0.14326173239976817,True,6.644256504096017e-05,4.177553609790304,Decrease in aging
REST,0.7046097222606731,-0.01348307823215682,793,0.9167933318050803,healthy,aging,onek1k,MONO,0.25389351572359614,0.06103143596141526,True,0.29070807550351757,0.5365429039092978,Increase in aging
RFX2,0.03856502151954327,0.07348175604104518,793,0.21027118876131923,healthy,aging,onek1k,MONO,3.713347087940496e-07,-0.08034889183896368,False,1.8127678898583083e-05,4.74165780021063,Decrease in aging
RFX5,0.6164471010112222,0.017813886952187788,793,0.9137115445237979,healthy,aging,onek1k,MONO,0.6179577055840562,0.03584874342163119,False,0.6429618647398446,0.19181478512274713,Increase in aging
RLF,0.028816082610688243,-0.07763218609385239,793,0.17365481362756863,healthy,aging,onek1k,MONO,2.6979999338434148e-06,-0.16597444755700316,True,3.992117490294139e-05,4.398796685662331,Decrease in aging
RORA,0.5729461032526258,0.020047823475043712,793,0.9137115445237979,healthy,aging,onek1k,MONO,0.00022229808113564484,-0.07660025925244629,False,0.0006787501410675023,3.168290067141835,Decrease in aging
RREB1,0.0015000261162029407,-0.11255526614132705,793,0.026374531873529315,healthy,aging,onek1k,MONO,4.417306960496546e-06,-0.14134595693912325,True,5.3240173365984686e-05,4.273760539001872,Decrease in aging
RUNX1,0.7466511723970464,-0.011489878622512661,793,0.9446581131432245,healthy,aging,onek1k,MONO,2.92877319691815e-05,-0.1478494081628838,True,0.0001458019700204905,3.836236607957357,Decrease in aging
RUNX3,0.3957132520021155,-0.030200359115669123,793,0.8214273820485927,healthy,aging,onek1k,MONO,0.2979561482760677,0.0006848133763622914,False,0.33447038213342895,0.47564233363760644,Increase in aging
RXRA,0.6859480119274785,0.014381187383729037,793,0.9167933318050803,healthy,aging,onek1k,MONO,0.9200708775303761,-0.012244333135450411,True,0.9200708775303761,0.03617871555154248,Decrease in aging
SAFB,0.02532803539484676,0.07941537480994484,793,0.16869232536923717,healthy,aging,onek1k,MONO,0.034625673403135944,0.08566661795743022,True,0.04986968056174926,1.302163413628718,Increase in aging
SAFB2,0.40533316232092126,0.02959016017109437,793,0.8214273820485927,healthy,aging,onek1k,MONO,0.8880199950345086,0.013092961391134576,False,0.8919148195741337,0.04967662001328402,Increase in aging
SKIL,0.7891654848464797,-0.009510241825207912,793,0.9528964580257869,healthy,aging,onek1k,MONO,0.0008790102291736649,-0.10776107215761196,True,0.0021514900249354767,2.667260663118735,Decrease in aging
SMAD1,0.5733590645931151,0.020026255075902645,793,0.9137115445237979,healthy,aging,onek1k,MONO,0.05382221555416847,0.06959243757487807,True,0.0758875876021303,1.1198292527834672,Increase in aging
SMAD3,0.7308691068348602,-0.012233561192747013,793,0.9350224886323071,healthy,aging,onek1k,MONO,1.4765639457721852e-05,-0.15285562283539614,True,0.00010144983092423454,3.993748672422978,Decrease in aging
SNAI1,0.35055576913170067,0.03319320202326659,793,0.7902156883168476,healthy,aging,onek1k,MONO,0.00044798413745111685,-0.0706806194366919,False,0.0012212900890036398,2.9131811672671826,Decrease in aging
SNAPC5,0.33090026500658704,0.034571674113339085,793,0.7867557475847826,healthy,aging,onek1k,MONO,0.009577385406336639,0.09828105042036514,True,0.01566586612893636,1.805045588996823,Increase in aging
SOX15,0.1265089983395446,-0.054306996820946536,793,0.4914448957118943,healthy,aging,onek1k,MONO,0.00402501223069574,-0.049669734142178096,False,0.007617585130820863,2.1181826835917805,Decrease in aging
SOX4,0.8618475787648732,0.006189433492751539,793,0.9580732793065824,healthy,aging,onek1k,MONO,0.16647392230537966,0.04042430597062359,False,0.20277940536134012,0.6929761548224428,Increase in aging
SP110,0.767873091648319,0.010497642788855418,793,0.9528964580257869,healthy,aging,onek1k,MONO,0.053560679481357884,0.09283802384271853,True,0.0758875876021303,1.1198292527834672,Increase in aging
SP140L,0.3778025953413533,0.031360811066059036,793,0.8085681713380365,healthy,aging,onek1k,MONO,0.6205003148799374,0.027452466133698155,True,0.6429618647398446,0.19181478512274713,Increase in aging
SP3,0.001513231121693021,-0.1124656310635106,793,0.026374531873529315,healthy,aging,onek1k,MONO,2.0285557911621596e-06,-0.14283337360799328,True,3.31813768697239e-05,4.479105596777094,Decrease in aging
SPEN,0.00010253188866832136,-0.13750454236637005,793,0.008542093164150963,healthy,aging,onek1k,MONO,3.1891704870316994e-06,-0.1311098065316909,True,4.2960002442956416e-05,4.366935702611982,Decrease in aging
SPI1,0.5392836684857055,0.021831947068961452,793,0.8983502227264735,healthy,aging,onek1k,MONO,0.0005954564872884099,0.13367782862533092,True,0.0015495401771482484,2.8097971587034514,Increase in aging
STAT1,0.002850485600139093,0.1058136304402047,793,0.04079757515199078,healthy,aging,onek1k,MONO,0.0033310141363210566,0.019657707678642774,False,0.0065196772411754015,2.1857739036309773,Increase in aging
STAT2,0.025782669816258954,0.07917137449698242,793,0.16869232536923717,healthy,aging,onek1k,MONO,0.009204150946263055,0.00864555617861838,False,0.01527355483111768,1.8160598716623568,Increase in aging
STAT3,0.343561461827416,-0.03367792815577238,793,0.7867557475847826,healthy,aging,onek1k,MONO,0.0027746761088350753,-0.09673588101399878,True,0.005623016185161348,2.250030666425481,Decrease in aging
STAT4,0.8146986536467234,0.008335685665217453,793,0.9528964580257869,healthy,aging,onek1k,MONO,9.005668005026501e-05,-0.08087437777439546,False,0.0003172766112540106,3.4985619416963343,Decrease in aging
STAT5A,0.44395337858119716,-0.027222828440740823,793,0.8365985039200292,healthy,aging,onek1k,MONO,0.23986193053057986,-0.06585277734231834,True,0.28024684740562644,0.5524592642353662,Decrease in aging
STAT6,0.13379024473452156,0.05328869419560997,793,0.5022617384295973,healthy,aging,onek1k,MONO,0.7710768025855896,0.013309738593391834,True,0.7778704308022028,0.1090927370384461,Increase in aging
TBX21,0.8297400209877277,0.00764806986106493,793,0.9528964580257869,healthy,aging,onek1k,MONO,0.00015245908219153133,-0.08128173508611751,False,0.0005059873887226185,3.2958603074219215,Decrease in aging
TCF12,0.16868757260052616,-0.04892647761136311,793,0.5598471612394275,healthy,aging,onek1k,MONO,0.0014692272015627704,-0.12047512798654095,True,0.003364530291578744,2.4730755572985554,Decrease in aging
TCF4,0.32910288190061865,0.03470032372150148,793,0.7867557475847826,healthy,aging,onek1k,MONO,0.24945234354967669,-0.016297688535390147,True,0.28850801349937355,0.5398421195265322,Decrease in aging
TCF7,0.6345817720155246,0.016903426964577473,793,0.9137115445237979,healthy,aging,onek1k,MONO,2.5808697910308505e-05,-0.10425845533716778,False,0.00013744632142931738,3.86186687898768,Decrease in aging
TCF7L2,0.28759311120900105,-0.03780916597681697,793,0.7736834517421963,healthy,aging,onek1k,MONO,0.103984370445797,0.06432127847054717,True,0.13303028397814254,0.8760494818339915,Increase in aging
TFDP2,0.22987701162941615,-0.042685144629536015,793,0.6853137278863757,healthy,aging,onek1k,MONO,0.08145471107353344,-0.052111278316326504,True,0.1072018898611446,0.969797558402278,Decrease in aging
TFEC,0.9812068964506647,0.0008378138786975277,793,0.9855104354701852,healthy,aging,onek1k,MONO,0.018643620079382858,-0.004196140574622177,False,0.027904503256069767,1.5543257042015406,Decrease in aging
TGIF1,0.7362842006575424,0.011977805397386375,793,0.9367171219476512,healthy,aging,onek1k,MONO,0.0003254251474117261,-0.08349801507596019,False,0.0009315294844660661,3.030803394403527,Decrease in aging
THAP11,0.811093508905064,0.00850094813094307,793,0.9528964580257869,healthy,aging,onek1k,MONO,0.01713993012035835,0.10239170030531472,True,0.026342577164846056,1.5793417391039133,Increase in aging
TP53,0.9376888047623901,0.0027804582200320165,793,0.9769245936558415,healthy,aging,onek1k,MONO,0.29775620072144654,-0.021469246044372222,True,0.33447038213342895,0.47564233363760644,Decrease in aging
TRAFD1,0.00011190515062206501,0.13675741851704126,793,0.008542093164150963,healthy,aging,onek1k,MONO,2.303184877934776e-05,0.12845974305889946,True,0.00012864130171879603,3.8906195739560885,Increase in aging
TRPS1,0.6811842923092096,-0.014611896282734026,793,0.9167933318050803,healthy,aging,onek1k,MONO,0.001953251172504274,-0.06836310819625746,False,0.004219759608523384,2.374712289243418,Decrease in aging
USF2,0.31758185355356533,0.035535981626813394,793,0.7736834517421963,healthy,aging,onek1k,MONO,0.0692774642112788,-0.031102701475376533,False,0.09387301363540144,1.027459239615591,Decrease in aging
VDR,0.2842180006296717,0.03807476026839081,793,0.7736834517421963,healthy,aging,onek1k,MONO,0.05450599171363005,-0.057608093118023077,True,0.07610897623427611,1.1185641198506837,Decrease in aging
VEZF1,0.909522599287097,-0.004041859911759281,793,0.9769245936558415,healthy,aging,onek1k,MONO,0.20789335343282261,0.05569249478676305,True,0.2479561350839395,0.6056251416574523,Increase in aging
XBP1,0.43669130194522665,0.02765856999459735,793,0.8365985039200292,healthy,aging,onek1k,MONO,1.808901623490219e-05,-0.1289949274090852,True,0.00011232253731424998,3.949533094591662,Decrease in aging
YBX1,0.8204064782851006,-0.00807440020764974,793,0.9528964580257869,healthy,aging,onek1k,MONO,0.02649079673553975,0.09510193048301846,True,0.038394888939484825,1.4157265843073001,Increase in aging
YBX3,0.46093546703039356,0.02621940972845029,793,0.8365985039200292,healthy,aging,onek1k,MONO,2.5113746923825754e-07,-0.1392643053585762,False,1.8127678898583083e-05,4.74165780021063,Decrease in aging
YY1,0.18438313303438372,-0.04718480781917549,793,0.5746245185014357,healthy,aging,onek1k,MONO,4.975232854068313e-06,-0.15234196930607954,True,5.398590866098173e-05,4.267719584425163,Decrease in aging
ZBTB1,0.2617909757081671,-0.039896425192594495,793,0.7493766679646284,healthy,aging,onek1k,MONO,0.0053098440351516465,-0.10951147346055375,True,0.009499642844138493,2.0222927224727973,Decrease in aging
ZBTB10,0.7757836360525779,-0.010129900969759959,793,0.9528964580257869,healthy,aging,onek1k,MONO,0.00038770425729647037,-0.11346816067348406,True,0.0010696900592878518,2.9707420401091578,Decrease in aging
ZBTB11,0.038493649353474164,-0.07350870792921715,793,0.21027118876131923,healthy,aging,onek1k,MONO,0.006676208097352394,-0.10036939938308041,True,0.01149512522025337,1.9394862934535229,Decrease in aging
