gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
SNAI3,5.2244144736807636e-06,0.43987247702681054,99,4.240605512073914e-05,healthy,aging,perez_sle,CD8T
SNAPC2,2.218637918408e-05,0.41240715391070437,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
SNAPC5,9.99121293892609e-05,0.38102175198231064,99,0.00016338571747185016,healthy,aging,perez_sle,CD8T
SON,0.0009683058867572823,-0.3266236914971074,99,0.0012879858206627966,healthy,aging,perez_sle,CD8T
SOX13,4.64038209977867e-06,0.4420213985874168,99,4.092167279239433e-05,healthy,aging,perez_sle,CD8T
SOX4,3.637801387579909e-07,-0.4849626726544022,99,2.214333192665303e-05,healthy,aging,perez_sle,CD8T
SP1,0.00014877210268829656,0.3721597728663811,99,0.0002295740217648842,healthy,aging,perez_sle,CD8T
SP100,0.00019418454145225372,0.36608457963596386,99,0.0002894547052210538,healthy,aging,perez_sle,CD8T
SP110,2.5920958815621218e-05,-0.4093045322915005,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
SP140,3.7692118410529636e-06,0.4457556916740035,99,3.676634708114811e-05,healthy,aging,perez_sle,CD8T
SP140L,0.322387013284239,0.1004791133165327,99,0.33948329429173657,healthy,aging,perez_sle,CD8T
SP2,4.6700298696796264e-05,0.3972780029811334,99,9.390516196652867e-05,healthy,aging,perez_sle,CD8T
SP3,4.3372500814135e-05,0.3988138316469269,99,8.96472507533794e-05,healthy,aging,perez_sle,CD8T
SP4,3.3663582721187e-05,0.4040220248240735,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
SPEN,6.893654585348167e-05,0.3890600810476333,99,0.00012167847458582794,healthy,aging,perez_sle,CD8T
SRCAP,3.879359194362531e-05,0.4011175746456172,99,8.517568335041988e-05,healthy,aging,perez_sle,CD8T
SREBF1,1.2801555276837821e-06,-0.46447050710960053,99,2.3976296700056405e-05,healthy,aging,perez_sle,CD8T
SREBF2,2.7595484064052726e-05,0.4080473822142582,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
STAT1,0.6008830021315975,0.05321522469824132,99,0.6164039652862882,healthy,aging,perez_sle,CD8T
STAT2,3.1434379223166565e-05,0.40541541776682977,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
STAT3,0.009492497702108254,-0.2594993088013972,99,0.011448652326186963,healthy,aging,perez_sle,CD8T
STAT4,2.0933034890779804e-05,0.4135590254100495,99,8.144477187313893e-05,healthy,aging,perez_sle,CD8T
STAT5A,0.0006405605649292644,-0.33727540643728837,99,0.0008729207698545858,healthy,aging,perez_sle,CD8T
STAT5B,3.102438765837243e-05,0.4056817106403342,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
STAT6,4.7427627810133895e-05,0.39695597438991864,99,9.451527262521305e-05,healthy,aging,perez_sle,CD8T
TBP,0.0009030008204296586,0.3284505844664989,99,0.0012040010939062115,healthy,aging,perez_sle,CD8T
TBPL1,7.9758346294624e-06,0.4320818622624223,99,5.097200062047228e-05,healthy,aging,perez_sle,CD8T
TBX21,3.5940552212436957e-06,0.44660411315470394,99,3.676634708114811e-05,healthy,aging,perez_sle,CD8T
TCF12,4.7696009577391816e-05,0.3968383100969747,99,9.471064758939231e-05,healthy,aging,perez_sle,CD8T
TCF20,7.193033882951955e-05,0.3881497309916992,99,0.000125920602199128,healthy,aging,perez_sle,CD8T
TCF7,2.423189495471868e-06,-0.4535463064383916,99,3.0620303624598935e-05,healthy,aging,perez_sle,CD8T
TCF7L2,4.930706975213326e-05,0.39614471005435825,99,9.653074219079608e-05,healthy,aging,perez_sle,CD8T
TERF1,3.4334580440750545e-05,0.40361948908505507,99,8.257715578560536e-05,healthy,aging,perez_sle,CD8T
TERF2,7.828445940814588e-05,0.38632903087983106,99,0.00013351582647524264,healthy,aging,perez_sle,CD8T
TET2,0.0001540802229189751,0.3713670871033908,99,0.0002360016637546836,healthy,aging,perez_sle,CD8T
TFAP4,1.074759355618769e-06,-0.4673997287181503,99,2.3976296700056405e-05,healthy,aging,perez_sle,CD8T
TFCP2,5.627276899794248e-05,0.3933703098838926,99,0.00010495756747811599,healthy,aging,perez_sle,CD8T
TFDP1,2.567377706978295e-05,0.40949651087472466,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
TFDP2,1.2944096005432593e-05,0.4229226259853714,99,6.789544697189165e-05,healthy,aging,perez_sle,CD8T
TFE3,0.00014767428937573416,0.3723269800195118,99,0.0002295740217648842,healthy,aging,perez_sle,CD8T
TFEB,4.175531920824456e-06,0.4439226058470886,99,3.8704324473734516e-05,healthy,aging,perez_sle,CD8T
TGIF1,9.005960085955986e-06,0.4298090835513489,99,5.442732399773394e-05,healthy,aging,perez_sle,CD8T
TGIF2,0.00020494549852996384,-0.3648398152737683,99,0.0003022538386807955,healthy,aging,perez_sle,CD8T
THAP1,3.713439184286347e-05,0.4020155389865045,99,8.427233414135545e-05,healthy,aging,perez_sle,CD8T
THAP11,3.895740481063574e-05,0.40103087464029014,99,8.517568335041988e-05,healthy,aging,perez_sle,CD8T
THAP12,3.0910867253665204e-05,0.40575602493061463,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
THAP4,5.0548531602164244e-05,0.39562451002239596,99,9.792677202370493e-05,healthy,aging,perez_sle,CD8T
THAP5,0.701596215601783,-0.03899023096708104,99,0.7153441957209564,healthy,aging,perez_sle,CD8T
THAP6,0.022085205896926096,0.22987267840963804,99,0.02590585333057154,healthy,aging,perez_sle,CD8T
THAP7,0.0019212464340334565,-0.30806989035711774,99,0.0024500298562444996,healthy,aging,perez_sle,CD8T
THRA,0.1572168249065038,-0.14324698737286398,99,0.16940417567444982,healthy,aging,perez_sle,CD8T
THYN1,6.582924726596981e-05,-0.3900447453938477,99,0.00011693629865776103,healthy,aging,perez_sle,CD8T
TIGD1,0.0010204982911127592,-0.32524268426939784,99,0.0013509453568064146,healthy,aging,perez_sle,CD8T
TMF1,6.156465527438096e-05,0.3914691026242207,99,0.00011162844470561922,healthy,aging,perez_sle,CD8T
TOPORS,5.4819858371443204e-05,0.3939214742034717,99,0.00010297243667068384,healthy,aging,perez_sle,CD8T
TP53,9.120629479250274e-05,0.3830158521048329,99,0.0001509247020971176,healthy,aging,perez_sle,CD8T
TRAFD1,4.119600861677403e-05,0.399879003140945,99,8.70911817145489e-05,healthy,aging,perez_sle,CD8T
TRERF1,2.584098039105819e-05,0.4093664608667341,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
TRPS1,3.845631036074413e-05,0.4012971675137947,99,8.517568335041988e-05,healthy,aging,perez_sle,CD8T
TSC22D1,7.123746271882253e-06,0.4341812409628417,99,4.889880156995712e-05,healthy,aging,perez_sle,CD8T
TSHZ1,4.185554993886253e-05,0.3995507816922068,99,8.748754047371263e-05,healthy,aging,perez_sle,CD8T
TSHZ2,2.6600542910353755e-06,-0.4519175849097477,99,3.180801658982272e-05,healthy,aging,perez_sle,CD8T
TTF1,7.236777350720723e-05,0.3880196809837086,99,0.000125920602199128,healthy,aging,perez_sle,CD8T
UBP1,9.436477111559041e-05,0.38227270920202955,99,0.0001547693591158356,healthy,aging,perez_sle,CD8T
USF1,0.01244249523977588,0.2503586510969163,99,0.01490954170973144,healthy,aging,perez_sle,CD8T
USF2,3.2466800652647206e-05,0.4047589748693534,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
USF3,3.8642056430483415e-05,0.4011980817934209,99,8.517568335041988e-05,healthy,aging,perez_sle,CD8T
VEZF1,2.7199015614046035e-05,0.4083384465178561,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
XBP1,5.410551833599953e-07,0.47863976512305056,99,2.214333192665303e-05,healthy,aging,perez_sle,CD8T
XPA,0.00026146704644477406,0.3591547720673229,99,0.0003766209270033533,healthy,aging,perez_sle,CD8T
YBX1,1.858758852574552e-05,-0.41589992555387995,99,8.028354223352353e-05,healthy,aging,perez_sle,CD8T
YBX3,2.162614735015478e-06,-0.4555218279883439,99,2.8628899825442857e-05,healthy,aging,perez_sle,CD8T
YY1,4.973241794900183e-05,0.39596511718618077,99,9.702183992857899e-05,healthy,aging,perez_sle,CD8T
ZBED1,6.835981149317943e-05,0.3892396739158107,99,0.000121044761752254,healthy,aging,perez_sle,CD8T
ZBED3,1.0013902266181502e-06,-0.4685763716475889,99,2.3976296700056405e-05,healthy,aging,perez_sle,CD8T
ZBED4,3.393049696736785e-05,0.4038610105284661,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZBED5,8.835235894950249e-06,-0.4301682692877038,99,5.442732399773394e-05,healthy,aging,perez_sle,CD8T
ZBED6,0.021024945675699472,0.23169337852150618,99,0.024766673295951072,healthy,aging,perez_sle,CD8T
ZBTB1,0.00047926572722986274,0.34453343545466747,99,0.0006678489833077787,healthy,aging,perez_sle,CD8T
ZBTB10,0.0003386526331674065,-0.35299907168910205,99,0.00047911161333607637,healthy,aging,perez_sle,CD8T
ZBTB11,4.561521445497522e-05,0.3977672387254788,99,9.290131588632315e-05,healthy,aging,perez_sle,CD8T
ZBTB16,8.299627946752828e-05,0.3850656879450654,99,0.00013929127464877203,healthy,aging,perez_sle,CD8T
ZBTB17,0.00023106602685855953,0.36205302938825584,99,0.00033456435138895594,healthy,aging,perez_sle,CD8T
ZBTB18,2.4803030582578505e-07,-0.49094497302196893,99,2.214333192665303e-05,healthy,aging,perez_sle,CD8T
ZBTB2,3.305510054698978e-05,0.40439359627547516,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZBTB20,6.546679068399568e-05,-0.3901624096867915,99,0.00011686879301255931,healthy,aging,perez_sle,CD8T
ZBTB21,0.7965575768698733,-0.02623913732648068,99,0.8023297332240028,healthy,aging,perez_sle,CD8T
ZBTB24,0.7037648832002934,0.03869297380595971,99,0.7153441957209564,healthy,aging,perez_sle,CD8T
ZBTB25,6.2202066903326405e-06,-0.4366831554022796,99,4.433890922852491e-05,healthy,aging,perez_sle,CD8T
ZBTB33,7.946127976694491e-05,0.3860070022886163,99,0.0001342871475696698,healthy,aging,perez_sle,CD8T
ZBTB37,2.8187342014783176e-05,0.4076200750451463,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZBTB38,3.2188860563252437e-06,0.4485610561320861,99,3.652450300646592e-05,healthy,aging,perez_sle,CD8T
ZBTB4,0.023014856381970594,-0.22833684974384447,99,0.026939495049211896,healthy,aging,perez_sle,CD8T
ZBTB40,0.05308058299812203,0.19500689055311543,99,0.05962182655950676,healthy,aging,perez_sle,CD8T
ZBTB43,2.7774372013858224e-05,0.40791733220626764,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZBTB44,2.0090464632428844e-05,0.4143702897456098,99,8.13299814947645e-05,healthy,aging,perez_sle,CD8T
ZBTB49,2.5209419464355698e-05,0.4098618894686029,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZBTB7A,5.599403658674479e-06,0.4386091340920449,99,4.240605512073914e-05,healthy,aging,perez_sle,CD8T
ZBTB7B,9.249582904224618e-06,0.4293074620919566,99,5.471029888030725e-05,healthy,aging,perez_sle,CD8T
ZC3H8,0.0016720336561172203,-0.3119280405941717,99,0.002156962210675579,healthy,aging,perez_sle,CD8T
ZEB1,8.727920974478237e-06,-0.43039740501606816,99,5.442732399773394e-05,healthy,aging,perez_sle,CD8T
ZEB2,2.0414636987717003e-05,0.4140544540119184,99,8.13299814947645e-05,healthy,aging,perez_sle,CD8T
ZFP14,0.000298770910353914,-0.3559964147304088,99,0.0004259400670686569,healthy,aging,perez_sle,CD8T
ZFP62,3.208331508971251e-05,-0.4050004963127645,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZFP90,8.34244504641027e-05,0.3849542165096449,99,0.00013929127464877203,healthy,aging,perez_sle,CD8T
ZFP91,4.894311713426318e-05,0.39629953149244235,99,9.615679550053118e-05,healthy,aging,perez_sle,CD8T
ZFX,5.1803806221919864e-05,0.395110502847957,99,9.966407010168665e-05,healthy,aging,perez_sle,CD8T
ZGPAT,2.167276935093013e-05,0.41287161822495644,99,8.144477187313893e-05,healthy,aging,perez_sle,CD8T
ZHX1,3.36840446848248e-05,0.4040096391090268,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZHX2,0.0758903612884436,0.17922748958359155,99,0.08388676118563547,healthy,aging,perez_sle,CD8T
ZKSCAN1,0.07324169235085345,-0.1808438253971888,99,0.08112028077106478,healthy,aging,perez_sle,CD8T
ZKSCAN8,0.7296491645142805,0.035169237875167285,99,0.7376089735817091,healthy,aging,perez_sle,CD8T
ZMAT1,1.7925050818440854e-06,-0.4587544996155383,99,2.6936022310954212e-05,healthy,aging,perez_sle,CD8T
ZNF10,1.4083579218271316e-06,-0.46286036415352666,99,2.3976296700056405e-05,healthy,aging,perez_sle,CD8T
ZNF100,0.000547735199634851,0.341214063822146,99,0.000753813789596478,healthy,aging,perez_sle,CD8T
ZNF101,9.265201259255529e-07,-0.46986448601244796,99,2.3976296700056405e-05,healthy,aging,perez_sle,CD8T
ZNF107,0.031265921372175674,-0.21662615616716877,99,0.03606608357454289,healthy,aging,perez_sle,CD8T
ZNF12,0.019226931741973225,0.23496940015136417,99,0.022745051167100242,healthy,aging,perez_sle,CD8T
ZNF121,0.05163463833596429,0.19618353348255405,99,0.05823297954319705,healthy,aging,perez_sle,CD8T
ZNF124,0.16845409524631572,-0.1395065014287539,99,0.18046334673786424,healthy,aging,perez_sle,CD8T
ZNF131,0.8376848753211036,0.020851351281156585,99,0.842229277899699,healthy,aging,perez_sle,CD8T
ZNF134,0.0008033512664762187,-0.3314850846529458,99,0.001078896869953569,healthy,aging,perez_sle,CD8T
ZNF138,0.0028738822315462808,-0.2965883325088064,99,0.003598825497161559,healthy,aging,perez_sle,CD8T
ZNF14,0.00019512646482559092,-0.3659731082005434,99,0.0002900810546605041,healthy,aging,perez_sle,CD8T
ZNF141,3.4753695060848304e-05,-0.4033717747841206,99,8.257715578560536e-05,healthy,aging,perez_sle,CD8T
ZNF142,2.1679543592130517e-05,0.4128654253674331,99,8.144477187313893e-05,healthy,aging,perez_sle,CD8T
ZNF143,5.682055361674985e-05,0.3931659455856216,99,0.00010495756747811599,healthy,aging,perez_sle,CD8T
ZNF146,0.0003122572205496481,0.35494362895143733,99,0.0004440281703979651,healthy,aging,perez_sle,CD8T
ZNF148,0.08616406476002589,0.17335666065144528,99,0.09467830040824979,healthy,aging,perez_sle,CD8T
ZNF160,0.006797053131185996,0.27037396661241914,99,0.00823346740945406,healthy,aging,perez_sle,CD8T
ZNF195,6.18708308357436e-05,0.3913638240463235,99,0.0001116889024177709,healthy,aging,perez_sle,CD8T
ZNF207,3.354105478139213e-05,0.4040963391143539,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF217,0.0022848543326867542,0.3031837257711859,99,0.0028872250203950804,healthy,aging,perez_sle,CD8T
ZNF22,2.7074917186438845e-06,-0.4516079420335797,99,3.180801658982272e-05,healthy,aging,perez_sle,CD8T
ZNF224,2.9760355417279354e-05,0.4065239392635113,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF226,3.561709079157987e-05,0.40287015332472836,99,8.285816937288036e-05,healthy,aging,perez_sle,CD8T
ZNF236,5.469098788158957e-05,0.3939710170636586,99,0.00010297243667068384,healthy,aging,perez_sle,CD8T
ZNF24,0.18739502270643932,-0.13359851535146747,99,0.19998393977884887,healthy,aging,perez_sle,CD8T
ZNF25,0.0001697802068227315,0.36916242982507425,99,0.00025791747265966865,healthy,aging,perez_sle,CD8T
ZNF253,0.030701047069828923,-0.2173383347823553,99,0.03548811262125755,healthy,aging,perez_sle,CD8T
ZNF254,0.11295279062046071,0.16030830984972358,99,0.12338261608050326,healthy,aging,perez_sle,CD8T
ZNF263,0.45330448765964837,-0.0762278832550509,99,0.4710977479229243,healthy,aging,perez_sle,CD8T
ZNF264,0.004301226778804392,-0.28461134605862615,99,0.0052675816938661715,healthy,aging,perez_sle,CD8T
ZNF266,3.8259869394309596e-05,0.4014024460916918,99,8.517568335041988e-05,healthy,aging,perez_sle,CD8T
ZNF267,3.390989506604429e-05,0.4038733962435128,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF273,0.039612881509476575,-0.20719443415908995,99,0.0450404133318384,healthy,aging,perez_sle,CD8T
ZNF274,2.075351047642314e-06,-0.45623400660353036,99,2.814378493875905e-05,healthy,aging,perez_sle,CD8T
ZNF276,7.76909851692375e-06,0.43257109800676785,99,5.081904441658352e-05,healthy,aging,perez_sle,CD8T
ZNF277,0.00017967446095820634,-0.3678681226026918,99,0.00027146467470859435,healthy,aging,perez_sle,CD8T
ZNF28,4.085150273000996e-05,0.4000524031515991,99,8.669250197666233e-05,healthy,aging,perez_sle,CD8T
ZNF280D,0.0008136231087940466,0.3311568632042077,99,0.0010900589120228673,healthy,aging,perez_sle,CD8T
ZNF281,8.640573291901371e-05,0.38419249503427155,99,0.00014383708833225033,healthy,aging,perez_sle,CD8T
ZNF292,0.07120416968045466,0.18211955404700114,99,0.0792225419688655,healthy,aging,perez_sle,CD8T
ZNF296,1.47246139243686e-05,0.4204392901185036,99,7.442623038135396e-05,healthy,aging,perez_sle,CD8T
ZNF302,4.268656395596698e-06,-0.44352626296559355,99,3.8704324473734516e-05,healthy,aging,perez_sle,CD8T
ZNF317,0.0006732554966422508,0.3360120635025227,99,0.0009152324110833531,healthy,aging,perez_sle,CD8T
ZNF318,3.237792544182294e-05,0.40481471058706375,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF319,1.9092455644928807e-05,0.41537353266439425,99,8.028354223352353e-05,healthy,aging,perez_sle,CD8T
ZNF32,5.5976056705358854e-05,0.39348178131931305,99,0.00010479019369757414,healthy,aging,perez_sle,CD8T
ZNF326,0.0008680447990371193,0.3294785988153768,99,0.0011601752602515346,healthy,aging,perez_sle,CD8T
ZNF331,3.74964861167085e-06,-0.44584858453685394,99,3.676634708114811e-05,healthy,aging,perez_sle,CD8T
ZNF333,0.00019633618357731323,0.365830672477506,99,0.00029110111485062976,healthy,aging,perez_sle,CD8T
ZNF335,2.6783096947859538e-05,0.4086480893940242,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF33A,0.14138983249144083,0.1488701020040758,99,0.1532412219595343,healthy,aging,perez_sle,CD8T
ZNF33B,0.0011523025507997062,-0.32202239835725016,99,0.0015181995693000867,healthy,aging,perez_sle,CD8T
ZNF350,3.336818715358396e-05,0.40420161769225105,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF354A,0.00010629760783077726,0.3796593233271713,99,0.00017180659870323297,healthy,aging,perez_sle,CD8T
ZNF362,3.839843600496214e-05,0.40132813180141147,99,8.517568335041988e-05,healthy,aging,perez_sle,CD8T
ZNF37A,0.20580008394401486,0.12826027216633026,99,0.21878555769191638,healthy,aging,perez_sle,CD8T
ZNF384,5.677055033640763e-05,0.39318452415819166,99,0.00010495756747811599,healthy,aging,perez_sle,CD8T
ZNF394,0.0009958465851805387,0.32588674145182744,99,0.0013214575211464906,healthy,aging,perez_sle,CD8T
ZNF397,0.0029369044012617185,-0.2959566610414236,99,0.0036612530204069853,healthy,aging,perez_sle,CD8T
ZNF407,0.00010230694264462424,0.3805015519503483,99,0.00016681131997188,healthy,aging,perez_sle,CD8T
ZNF410,2.3575635860322627e-05,0.41119954669364894,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF414,5.503348558417109e-06,-0.4389249698257363,99,4.240605512073914e-05,healthy,aging,perez_sle,CD8T
ZNF428,1.7393415441786215e-05,0.41720042563378573,99,8.028354223352353e-05,healthy,aging,perez_sle,CD8T
ZNF429,0.001634878318456693,-0.31254732634650784,99,0.002113935686190515,healthy,aging,perez_sle,CD8T
ZNF43,0.003796039880713547,-0.28837660343282967,99,0.004669464986010469,healthy,aging,perez_sle,CD8T
ZNF430,0.535187686143324,-0.06306186816038536,99,0.5520674461886608,healthy,aging,perez_sle,CD8T
ZNF431,0.7037648832002934,-0.03869297380595971,99,0.7153441957209564,healthy,aging,perez_sle,CD8T
ZNF439,2.6525292303094205e-07,-0.48990457295804424,99,2.214333192665303e-05,healthy,aging,perez_sle,CD8T
ZNF44,0.0001192867829369124,0.3771078660275465,99,0.00018949557517978084,healthy,aging,perez_sle,CD8T
ZNF451,0.0003159198565408019,0.3546649503628861,99,0.0004480904087670558,healthy,aging,perez_sle,CD8T
ZNF460,0.4216028717746345,-0.08167140501808526,99,0.4397958662414574,healthy,aging,perez_sle,CD8T
ZNF468,2.7324965150278035e-05,0.4082455536550057,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF480,6.163656928889408e-05,0.3914443311941273,99,0.00011162844470561922,healthy,aging,perez_sle,CD8T
ZNF483,0.12718442432256105,-0.15433839519720355,99,0.13865596063400773,healthy,aging,perez_sle,CD8T
ZNF487,2.632433863925977e-05,0.4089948894153324,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF490,2.9388843017727373e-05,0.4067778464219692,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF493,0.10016829612729247,-0.16619152449691654,99,0.10963301702120987,healthy,aging,perez_sle,CD8T
ZNF496,1.4062966502802873e-06,-0.4628851355836201,99,2.3976296700056405e-05,healthy,aging,perez_sle,CD8T
ZNF506,2.7031927975591368e-05,-0.4084623036683234,99,8.229771005888109e-05,healthy,aging,perez_sle,CD8T
ZNF507,0.31371047089958864,0.10228742771335411,99,0.33097347593960397,healthy,aging,perez_sle,CD8T
ZNF511,2.04787723188256e-05,0.4139925254366848,99,8.13299814947645e-05,healthy,aging,perez_sle,CD8T
ZNF512,0.0017307501372175874,-0.31097434053557405,99,0.002227539528455969,healthy,aging,perez_sle,CD8T
