gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
PIN1,2.6947594610154534e-15,0.3094922481087479,623,1.479866579007653e-13,healthy,aging,aida,CD4T
PKNOX1,1.8086130941372687e-07,0.20719823266727616,623,4.1528781499525923e-07,healthy,aging,aida,CD4T
PLAG1,2.7643782948781574e-09,-0.2353022094507489,623,2.143206230962489e-08,healthy,aging,aida,CD4T
PLAGL2,5.036185544420273e-06,0.18166518896998463,623,7.44135935823532e-06,healthy,aging,aida,CD4T
PLSCR1,0.00010809174743159485,0.1544932604462394,623,0.00013389560443124247,healthy,aging,aida,CD4T
POGK,1.564484868064998e-07,0.2082390517457772,623,3.9052860911165443e-07,healthy,aging,aida,CD4T
POU2F1,3.773499372833491e-08,0.21817604297515586,623,1.336954885320759e-07,healthy,aging,aida,CD4T
POU2F2,6.47181919484705e-11,0.25779696794504786,623,8.703936426010623e-10,healthy,aging,aida,CD4T
PPARA,1.203841895734194e-07,0.21010649926033367,623,3.2249260540193815e-07,healthy,aging,aida,CD4T
PRDM1,6.280161139860171e-14,0.29446742860579045,623,1.849353994939803e-12,healthy,aging,aida,CD4T
PRDM10,4.980348836854672e-05,0.16177529549004205,623,6.33600363607573e-05,healthy,aging,aida,CD4T
PRDM15,0.0015568130566693417,0.12650262176375246,623,0.0018030576526275855,healthy,aging,aida,CD4T
PRDM2,0.0008451304636457925,0.13338700538885323,623,0.0009945374563260308,healthy,aging,aida,CD4T
PRDM4,4.728469741553486e-07,0.2001600507781132,623,9.246473470871457e-07,healthy,aging,aida,CD4T
PRDM8,2.9477605778478215e-06,0.18601363879107458,623,4.6696495692348745e-06,healthy,aging,aida,CD4T
PREB,2.2801067286693365e-09,0.23651231583733648,623,1.878237917733128e-08,healthy,aging,aida,CD4T
PRMT3,3.228659780926806e-07,0.20298402122773052,623,6.733186062122466e-07,healthy,aging,aida,CD4T
PRR12,5.066868098885884e-07,0.19964409682123826,623,9.84975244001691e-07,healthy,aging,aida,CD4T
PURA,1.1499718032129025e-08,0.22613133016811263,623,5.53161619209229e-08,healthy,aging,aida,CD4T
PURB,6.888597680800097e-06,0.1790738520469637,623,9.890165297706443e-06,healthy,aging,aida,CD4T
RARA,1.3782822251399995e-16,0.3229292916660948,623,1.2974601233817996e-14,healthy,aging,aida,CD4T
RARG,2.246402207623799e-10,0.25058341731224393,623,2.741442693996636e-09,healthy,aging,aida,CD4T
RBAK,8.29051518685418e-07,0.1959288361412011,623,1.5303780134837085e-06,healthy,aging,aida,CD4T
RBCK1,6.454499009653333e-14,0.294332842713643,623,1.849353994939803e-12,healthy,aging,aida,CD4T
RBPJ,2.4534129338937747e-12,0.27577964876856387,623,4.635650658774834e-11,healthy,aging,aida,CD4T
RBSN,6.079107310979775e-07,0.19827803264041205,623,1.16457317381849e-06,healthy,aging,aida,CD4T
REL,0.10721601849779977,0.06459899423401654,623,0.11563888083477913,healthy,aging,aida,CD4T
RELA,1.2233861586991817e-08,0.22572427114094087,623,5.7178119048376e-08,healthy,aging,aida,CD4T
RELB,0.03246493782312571,0.08569718208097336,623,0.03583650590525937,healthy,aging,aida,CD4T
REPIN1,4.359340628021504e-09,0.2324134530958375,623,2.901823710969274e-08,healthy,aging,aida,CD4T
REST,1.652491225475782e-11,0.2654633000715185,623,2.59283742126081e-10,healthy,aging,aida,CD4T
REXO4,6.633509800260535e-09,0.229716870104446,623,3.8750222859598434e-08,healthy,aging,aida,CD4T
RFX1,1.0895244865609198e-06,0.19383630104457297,623,1.9364990115402752e-06,healthy,aging,aida,CD4T
RFX2,1.7933293113003385e-07,0.20725929524467984,623,4.13218187463936e-07,healthy,aging,aida,CD4T
RFX3,0.0002569331689796575,0.14595264128671534,623,0.0003095410573264978,healthy,aging,aida,CD4T
RFX5,2.2815953870316415e-06,0.18805811813572976,623,3.730946302863139e-06,healthy,aging,aida,CD4T
RFX7,6.601124664783905e-08,0.2143253276264635,623,1.9954775936201532e-07,healthy,aging,aida,CD4T
RLF,0.14817830125978967,0.05800031396904423,623,0.1581507806749853,healthy,aging,aida,CD4T
RORA,7.867199958265413e-06,0.17796365495877028,623,1.1125503803641417e-05,healthy,aging,aida,CD4T
RREB1,5.372892683181948e-07,0.1992052902182538,623,1.038339084521067e-06,healthy,aging,aida,CD4T
RUNX1,1.187682596209529e-05,0.17447715554432336,623,1.6339933839291835e-05,healthy,aging,aida,CD4T
RUNX2,1.539513684191552e-12,0.27823505940139687,623,3.3539667524344384e-11,healthy,aging,aida,CD4T
RUNX3,2.3217278577783266e-06,0.1879196599825763,623,3.7871748967225508e-06,healthy,aging,aida,CD4T
RXRA,9.018198798648827e-05,0.15622448380437667,623,0.00011298465795265354,healthy,aging,aida,CD4T
RXRB,5.2803566457010385e-09,0.23118641797844128,623,3.252107504215322e-08,healthy,aging,aida,CD4T
SAFB,2.541676561835168e-08,0.2208550022145325,623,9.911034640524952e-08,healthy,aging,aida,CD4T
SAFB2,2.6638564762115014e-08,0.22053849452165689,623,1.0088973665647819e-07,healthy,aging,aida,CD4T
SATB1,1.7986520563586933e-12,-0.2774180867956707,623,3.5918536319708446e-11,healthy,aging,aida,CD4T
SCMH1,4.696899567376755e-06,0.18223726588926187,623,6.98703569955141e-06,healthy,aging,aida,CD4T
SCML4,3.4699567637513777e-06,0.18470024728880546,623,5.380474134852121e-06,healthy,aging,aida,CD4T
SETDB1,9.607038796450906e-08,0.2117007289742877,623,2.694058964621484e-07,healthy,aging,aida,CD4T
SETDB2,9.73599484855483e-08,0.21160685146707606,623,2.7090812376963537e-07,healthy,aging,aida,CD4T
SGSM2,1.2818905128347173e-05,0.17382351292205897,623,1.7489976148200372e-05,healthy,aging,aida,CD4T
SKI,1.7762686106079503e-07,0.2073280526997238,623,4.1259921038140953e-07,healthy,aging,aida,CD4T
SKIL,0.5406448491736907,0.024558400566497076,623,0.5515246990796628,healthy,aging,aida,CD4T
SLC2A4RG,0.002715448750311762,0.11992893744001817,623,0.0031013530787789446,healthy,aging,aida,CD4T
SMAD3,3.1555944946457997e-09,0.23446669467212825,623,2.290916503123178e-08,healthy,aging,aida,CD4T
SMAD4,1.1660377575392798e-06,0.19331295007628896,623,2.0491170192490103e-06,healthy,aging,aida,CD4T
SMAD5,3.681938302957138e-15,0.30804106865234565,623,1.8664544243451955e-13,healthy,aging,aida,CD4T
SMYD3,1.646085719313031e-07,0.20787471170060207,623,3.993095506488924e-07,healthy,aging,aida,CD4T
SNAI1,0.003144637573042055,-0.11814146700854891,623,0.0035791298111134957,healthy,aging,aida,CD4T
SNAI3,1.752653008908229e-14,0.3006631951486424,623,7.218735461690767e-13,healthy,aging,aida,CD4T
SNAPC2,4.2411145063513047e-07,0.20096927886182722,623,8.495119938253628e-07,healthy,aging,aida,CD4T
SNAPC5,8.815923064684271e-10,0.2423884470918849,623,9.221735396128626e-09,healthy,aging,aida,CD4T
SON,2.402639252708771e-07,-0.20514397338136206,623,5.242845256738458e-07,healthy,aging,aida,CD4T
SOX13,3.940354474682065e-12,0.27325776432179305,623,7.018090789798598e-11,healthy,aging,aida,CD4T
SOX4,1e-20,-0.6241963113098272,623,9.044013694323223e-66,healthy,aging,aida,CD4T
SP1,1.5378404580609934e-07,0.2083619960327204,623,3.8533720983350903e-07,healthy,aging,aida,CD4T
SP100,1.7789376285324307e-17,0.3318072195103092,623,2.9291522430071795e-15,healthy,aging,aida,CD4T
SP110,1.3553898055419752e-07,0.20926361229248985,623,3.516542841937385e-07,healthy,aging,aida,CD4T
SP140,4.093134919706818e-15,0.30754700786346667,623,1.9266923729191378e-13,healthy,aging,aida,CD4T
SP140L,1.8230053019678972e-10,0.2518097574084339,623,2.3429528158101244e-09,healthy,aging,aida,CD4T
SP2,5.705623094806178e-08,0.21533606221560958,623,1.807695009363756e-07,healthy,aging,aida,CD4T
SP3,1.2590132388549762e-05,0.1739779317407696,623,1.7213479759448727e-05,healthy,aging,aida,CD4T
SP4,1.6409946927905998e-07,0.2078969275570152,623,3.993095506488924e-07,healthy,aging,aida,CD4T
SPEN,7.841609767620969e-05,0.15754820133599534,623,9.880728177556821e-05,healthy,aging,aida,CD4T
SPI1,1.8581944567514863e-08,0.22295446270103692,623,8.003595732016802e-08,healthy,aging,aida,CD4T
SRCAP,3.0140588557080465e-07,0.20348885484530593,623,6.345893884701396e-07,healthy,aging,aida,CD4T
SREBF1,1.0460220251462135e-08,-0.2267530266370768,623,5.222185716444664e-08,healthy,aging,aida,CD4T
SREBF2,3.814474612107991e-08,0.2181023459051106,623,1.3370950900949507e-07,healthy,aging,aida,CD4T
SRF,8.442767875834666e-06,0.1773707522254924,623,1.1863078955597096e-05,healthy,aging,aida,CD4T
STAT1,3.23978903227128e-11,0.2617137103083312,623,4.965165050250637e-10,healthy,aging,aida,CD4T
STAT2,3.823513855874285e-07,0.20173735176125857,623,7.825141711245615e-07,healthy,aging,aida,CD4T
STAT3,0.7610445556711711,0.012207948198517976,623,0.7668629391243146,healthy,aging,aida,CD4T
STAT4,3.542587859425943e-08,0.21860641003492193,623,1.2757187974650478e-07,healthy,aging,aida,CD4T
STAT5A,5.857713407658426e-08,0.21515404112613762,623,1.829494377083528e-07,healthy,aging,aida,CD4T
STAT5B,7.808644290099128e-09,0.22866016482694565,623,4.398202211255329e-08,healthy,aging,aida,CD4T
STAT6,6.182561188307917e-08,0.2147800948950051,623,1.9218433127803105e-07,healthy,aging,aida,CD4T
TBP,4.3183718222650645e-08,0.2172538243010592,623,1.4669108406556796e-07,healthy,aging,aida,CD4T
TBPL1,1.0777737799236034e-09,0.24115878082277936,623,1.0761407893379768e-08,healthy,aging,aida,CD4T
TBX21,7.536883331920199e-11,0.2569257588630506,623,9.933612230152822e-10,healthy,aging,aida,CD4T
TCF12,7.371407296321743e-07,0.19682188874682244,623,1.3683823685284404e-06,healthy,aging,aida,CD4T
TCF20,1.2287329685219268e-07,0.20996126465041953,623,3.254951058947005e-07,healthy,aging,aida,CD4T
TCF7,5.698341818310083e-14,-0.2949447095969764,623,1.849353994939803e-12,healthy,aging,aida,CD4T
TERF1,8.505003550673854e-09,0.22810464430568803,623,4.594096180235639e-08,healthy,aging,aida,CD4T
TERF2,9.742826302490162e-08,0.2116019118520747,623,2.7090812376963537e-07,healthy,aging,aida,CD4T
TET2,2.2191415254656324e-07,0.20572074169378124,623,4.874714217605952e-07,healthy,aging,aida,CD4T
TET3,3.244061111216214e-06,0.18524345600583864,623,5.090086362598758e-06,healthy,aging,aida,CD4T
TFAP4,0.499031040638771,0.027133478957729676,623,0.5130443927939939,healthy,aging,aida,CD4T
TFCP2,1.7759866176930954e-07,0.20732919452027687,623,4.1259921038140953e-07,healthy,aging,aida,CD4T
TFDP1,2.4519122215414814e-08,0.2210970681717847,623,9.670034426720172e-08,healthy,aging,aida,CD4T
TFDP2,0.010558049167577849,0.10238017324885715,623,0.01193439863024666,healthy,aging,aida,CD4T
TFE3,2.000795570952717e-07,0.2064701979537603,623,4.4394756944706216e-07,healthy,aging,aida,CD4T
TFEB,4.6029789727095404e-07,0.20036046510736405,623,9.082379655876079e-07,healthy,aging,aida,CD4T
TGIF1,3.899916644565334e-08,0.21795110432619982,623,1.3455733344334535e-07,healthy,aging,aida,CD4T
TGIF2,1.6602551878270578e-07,0.20781322714603748,623,3.993095506488924e-07,healthy,aging,aida,CD4T
THAP1,4.700638617982694e-09,0.23193172893336894,623,3.036981224749025e-08,healthy,aging,aida,CD4T
THAP11,4.057269445608273e-09,0.23287139760417894,623,2.785146421509648e-08,healthy,aging,aida,CD4T
THAP12,8.791620640727159e-09,0.2278887161102269,623,4.6076049073702925e-08,healthy,aging,aida,CD4T
THAP3,6.930789511861381e-06,0.17902296656579397,623,9.907571124331113e-06,healthy,aging,aida,CD4T
THAP4,7.2100051205057285e-09,0.22917758329279084,623,4.167888924918145e-08,healthy,aging,aida,CD4T
THAP5,4.027612908035596e-07,0.20135238447957027,623,8.166759711985821e-07,healthy,aging,aida,CD4T
THAP6,1.6027628553391615e-07,0.20806591699887053,623,3.941354192825287e-07,healthy,aging,aida,CD4T
THAP7,2.9322087851075327e-09,0.2349305468607226,623,2.221063895838246e-08,healthy,aging,aida,CD4T
THRA,4.111461944850999e-06,0.18332427905579057,623,6.195347017568564e-06,healthy,aging,aida,CD4T
THYN1,4.356940720811834e-10,0.24664964692940822,623,5.0372349735949096e-09,healthy,aging,aida,CD4T
TIGD1,4.3442007461166005e-05,0.16302732654867624,623,5.5481168443620915e-05,healthy,aging,aida,CD4T
TMF1,1.4295111515385571e-07,0.20888398178077788,623,3.651348251410245e-07,healthy,aging,aida,CD4T
TOPORS,3.3975551842022084e-08,0.2188908226413817,623,1.2373085110268276e-07,healthy,aging,aida,CD4T
TP53,1.1784560047859596e-08,0.2259704824032445,623,5.5870683967862474e-08,healthy,aging,aida,CD4T
TRAFD1,4.916974347664806e-09,0.23164366746557652,623,3.085986757242397e-08,healthy,aging,aida,CD4T
TRERF1,4.568302056290328e-10,0.24636573076666718,623,5.182918203094859e-09,healthy,aging,aida,CD4T
TRPS1,4.172562633625267e-06,0.18320413967585822,623,6.263596299678916e-06,healthy,aging,aida,CD4T
TSC22D1,0.598989581531886,-0.02110794296602985,623,0.6091576145517174,healthy,aging,aida,CD4T
TSHZ1,6.9249503455022215e-06,0.179029991244414,623,9.907571124331113e-06,healthy,aging,aida,CD4T
TSHZ2,0.00022001921438324822,-0.14751656311164102,623,0.0002660415821624965,healthy,aging,aida,CD4T
TTF1,1.0246368852098498e-08,0.22688833237261635,623,5.154471048493374e-08,healthy,aging,aida,CD4T
UBP1,1.7378490554544098e-07,0.20748525160325929,623,4.104811926682402e-07,healthy,aging,aida,CD4T
USF1,1.1482481659436495e-06,0.1934316249472511,623,2.0286743736108804e-06,healthy,aging,aida,CD4T
USF2,3.355636159761962e-11,0.2615163987523224,623,5.025827792327575e-10,healthy,aging,aida,CD4T
USF3,2.8818297433091546e-07,0.20381745094273254,623,6.126212260776346e-07,healthy,aging,aida,CD4T
VEZF1,2.7109782948298525e-08,0.2204201671612979,623,1.0150765319842125e-07,healthy,aging,aida,CD4T
XBP1,4.4074767638860094e-20,0.3572779843430862,623,1.1227635937004401e-17,healthy,aging,aida,CD4T
XPA,1.2510337539645912e-09,0.24024207267396058,623,1.2123988880236407e-08,healthy,aging,aida,CD4T
YBX1,0.9571360499632698,0.0021576933347113017,623,0.9585906640209648,healthy,aging,aida,CD4T
YBX3,1.8491068075277008e-07,0.20703882458919234,623,4.201935814347203e-07,healthy,aging,aida,CD4T
YY1,3.754155370234722e-13,0.2855251616556288,623,9.515339704171854e-12,healthy,aging,aida,CD4T
ZBED1,3.2544501758990007e-06,0.18521769057683657,623,5.094258113818135e-06,healthy,aging,aida,CD4T
ZBED4,1.7671137076245384e-07,0.20736521151207066,623,4.1259921038140953e-07,healthy,aging,aida,CD4T
ZBED5,6.998880659037875e-07,0.1972147246614526,623,1.3103018052005383e-06,healthy,aging,aida,CD4T
ZBED6,1.8721423094814204e-07,0.20694963847512268,623,4.210722805283925e-07,healthy,aging,aida,CD4T
ZBTB1,0.18087350200051983,0.05367780333225786,623,0.19194144576222635,healthy,aging,aida,CD4T
ZBTB10,0.025777188906865173,0.0893258877986502,623,0.02859792506670732,healthy,aging,aida,CD4T
ZBTB11,4.2227616464023457e-07,0.20100147323698678,623,8.485422882579964e-07,healthy,aging,aida,CD4T
ZBTB14,2.9945883875018916e-06,0.18588712010935657,623,4.732455029649257e-06,healthy,aging,aida,CD4T
ZBTB16,1.1503430908150856e-13,0.2914757842901725,623,3.158650128946422e-12,healthy,aging,aida,CD4T
ZBTB17,7.047296398042169e-07,0.19716254842661415,623,1.3156284210509133e-06,healthy,aging,aida,CD4T
ZBTB18,0.061644586243361645,0.07491884285927893,623,0.0673694566075876,healthy,aging,aida,CD4T
ZBTB2,1.107715286801765e-07,0.21069600135413824,623,3.004050921820153e-07,healthy,aging,aida,CD4T
ZBTB20,0.29947150110806164,0.04163484820365943,623,0.3122653785288174,healthy,aging,aida,CD4T
ZBTB21,0.002987594940994756,0.11876817755907224,623,0.0034062717406843327,healthy,aging,aida,CD4T
ZBTB22,1.1374786711595428e-06,0.19350432912985893,623,2.015049581435839e-06,healthy,aging,aida,CD4T
ZBTB24,2.3324569026503387e-08,0.2214328627031329,623,9.372494505158014e-08,healthy,aging,aida,CD4T
ZBTB25,5.5061179309614736e-08,0.21558207490042564,623,1.7614231633509478e-07,healthy,aging,aida,CD4T
ZBTB33,2.8635978866249814e-07,0.20386389325261964,623,6.107155363384456e-07,healthy,aging,aida,CD4T
ZBTB37,3.480812340482409e-06,0.18467500312570814,623,5.384636930464556e-06,healthy,aging,aida,CD4T
ZBTB38,9.671494439294861e-13,0.28066028625613115,623,2.276255274855469e-11,healthy,aging,aida,CD4T
ZBTB4,1.9996029442771276e-06,0.1891024123202619,623,3.336046431085115e-06,healthy,aging,aida,CD4T
ZBTB40,2.6424460419087206e-07,0.2044511117053181,623,5.709416202025511e-07,healthy,aging,aida,CD4T
ZBTB41,8.895923441236068e-07,0.19539118759381774,623,1.6287075149321412e-06,healthy,aging,aida,CD4T
ZBTB43,4.738225670164363e-08,0.21661703594304565,623,1.5857806158380686e-07,healthy,aging,aida,CD4T
ZBTB44,4.491324167769115e-08,0.21698455322802068,623,1.5178372443893272e-07,healthy,aging,aida,CD4T
ZBTB48,3.97427094777456e-07,0.2014511519574114,623,8.083470847479534e-07,healthy,aging,aida,CD4T
ZBTB49,8.575029490589067e-06,0.17723996412779328,623,1.2023286030421677e-05,healthy,aging,aida,CD4T
ZBTB5,2.4231770323810754e-05,0.16827473665564044,623,3.206573623170939e-05,healthy,aging,aida,CD4T
ZBTB7A,5.056005348674555e-11,0.2592019036690506,623,7.089164944930918e-10,healthy,aging,aida,CD4T
ZBTB7B,5.3545972738540745e-08,0.2157747447076643,623,1.7213071236435007e-07,healthy,aging,aida,CD4T
ZC3H8,4.2378143526914077e-08,0.21738282520137087,623,1.454541488761968e-07,healthy,aging,aida,CD4T
ZEB1,0.19814289640166696,0.051626274486796735,623,0.20959256617768626,healthy,aging,aida,CD4T
ZEB2,5.859183412604084e-11,0.25836390667183623,623,8.044170558848106e-10,healthy,aging,aida,CD4T
ZFAT,3.811303408512361e-05,0.1642177489418162,623,4.9055643480657136e-05,healthy,aging,aida,CD4T
ZFP14,6.886321981251912e-08,0.21403115990093072,623,2.0627664480201592e-07,healthy,aging,aida,CD4T
ZFP62,9.671848604475366e-07,0.19475132128474806,623,1.7510297336124175e-06,healthy,aging,aida,CD4T
ZFP64,0.0019498299069914933,0.12387993441989377,623,0.0022463949452926468,healthy,aging,aida,CD4T
ZFP90,4.975705955517597e-07,0.19977975006738094,623,9.701154510905415e-07,healthy,aging,aida,CD4T
ZFP91,7.103610758566564e-08,0.2138148345504946,623,2.1182260135270162e-07,healthy,aging,aida,CD4T
ZFX,6.109493894167286e-07,0.1982405014952761,623,1.1670018771757034e-06,healthy,aging,aida,CD4T
ZFY,0.0830619529234393,0.06949437610003008,623,0.09002932068510938,healthy,aging,aida,CD4T
ZGPAT,6.0652801321382606e-09,0.23029490434834796,623,3.633654188247749e-08,healthy,aging,aida,CD4T
ZHX1,1.365704660257473e-07,0.20920959921589213,623,3.529409298469054e-07,healthy,aging,aida,CD4T
ZHX2,0.0011632394345552845,0.1298277521474266,623,0.0013567695351715619,healthy,aging,aida,CD4T
ZKSCAN1,1.600299548179902e-07,0.20807693804942629,623,3.941354192825287e-07,healthy,aging,aida,CD4T
ZKSCAN5,0.012606535834028602,0.09989835181018777,623,0.014225525881206931,healthy,aging,aida,CD4T
ZKSCAN8,1.6273814933709398e-06,0.19072143939796643,623,2.764768396988608e-06,healthy,aging,aida,CD4T
ZMAT1,2.657576530363068e-06,0.18684339482255802,623,4.250832362886541e-06,healthy,aging,aida,CD4T
ZNF10,0.46365088498328777,-0.029413669780037326,623,0.4789121210093834,healthy,aging,aida,CD4T
ZNF100,3.616742651233635e-07,0.20214808447194893,623,7.448229397384061e-07,healthy,aging,aida,CD4T
ZNF101,0.0006719109649676077,0.13589022355179983,623,0.0007949539064877083,healthy,aging,aida,CD4T
ZNF107,1.747729682666287e-05,0.17114408206114956,623,2.340963131863989e-05,healthy,aging,aida,CD4T
ZNF12,6.60411546525979e-07,0.1976535809088089,623,1.2470235219501823e-06,healthy,aging,aida,CD4T
ZNF121,4.223397125168883e-07,0.20100035623861962,623,8.485422882579964e-07,healthy,aging,aida,CD4T
ZNF124,9.450656411588806e-09,0.22741704493306264,623,4.827893469170878e-08,healthy,aging,aida,CD4T
ZNF131,6.719239292710378e-08,0.2142020358289172,623,2.0219080794043286e-07,healthy,aging,aida,CD4T
ZNF134,2.2719330427114518e-06,0.18809180184204555,623,3.7243877491214927e-06,healthy,aging,aida,CD4T
ZNF136,2.158127022322446e-06,0.18849920837982037,623,3.5555142692762133e-06,healthy,aging,aida,CD4T
ZNF138,1.4053722954572127e-07,0.20900548638093677,623,3.6036589210359426e-07,healthy,aging,aida,CD4T
ZNF14,0.25333323862303014,-0.04583290040016046,623,0.26583854180346633,healthy,aging,aida,CD4T
ZNF141,0.005608457645441416,0.11085156333180445,623,0.0063614003241753755,healthy,aging,aida,CD4T
ZNF142,3.6795188683062933e-07,0.2020210445243262,623,7.553903221849786e-07,healthy,aging,aida,CD4T
ZNF143,4.805882839273143e-08,0.21651955921887325,623,1.5857806158380686e-07,healthy,aging,aida,CD4T
ZNF146,9.60385475051855e-08,0.21170306225976576,623,2.694058964621484e-07,healthy,aging,aida,CD4T
