gene,pvalue,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
POGK,6.65074463105661e-11,-0.20706944809295263,975,1.262243425284017e-10,healthy,aging,onek1k,NK
POU2F1,3.512337106789428e-11,-0.21001527854668,975,7.550330104962308e-11,healthy,aging,onek1k,NK
POU2F2,1.9245141115836963e-10,-0.20206725783924903,975,3.110723576618149e-10,healthy,aging,onek1k,NK
PRDM1,0.37619906193704966,0.028370853573848165,975,0.3840998499906549,healthy,aging,onek1k,NK
PRDM10,1.3645003448892967e-10,-0.20370022792447853,975,2.3497662613265273e-10,healthy,aging,onek1k,NK
PRDM2,1.1936777711102416e-08,-0.18128399396784692,975,1.4591960374101367e-08,healthy,aging,onek1k,NK
PRDM4,1.6882948071787927e-09,-0.19142149883131618,975,2.2275622507947324e-09,healthy,aging,onek1k,NK
PRDM8,1.0036464802230174e-20,-0.3100205818735292,975,1.6461253578192928e-21,healthy,aging,onek1k,NK
PREB,2.0173571945351207e-13,-0.2323823071926586,975,1.2499702781825452e-12,healthy,aging,onek1k,NK
PRMT3,2.388731032397555e-14,-0.24098395754520735,975,1.960619974643188e-13,healthy,aging,onek1k,NK
PRR12,8.727238875628213e-12,-0.21629384769497445,975,2.547509958795075e-11,healthy,aging,onek1k,NK
PURA,1.5298728984085908e-14,-0.2427385260682252,975,1.306593297019229e-13,healthy,aging,onek1k,NK
PURB,2.3084636892516605e-12,-0.22211539475800876,975,9.260945675424204e-12,healthy,aging,onek1k,NK
RARA,4.09160551842097e-10,-0.19843663890965468,975,6.098808225421822e-10,healthy,aging,onek1k,NK
RBAK,9.805115893100093e-11,-0.20525673843500203,975,1.7604639897179712e-10,healthy,aging,onek1k,NK
RBCK1,6.0223534690707965e-12,-0.2179343938051367,975,1.972086728566188e-11,healthy,aging,onek1k,NK
RBPJ,1.0001534906382379e-20,-0.31925888380506445,975,1.077845370737583e-22,healthy,aging,onek1k,NK
RBSN,1.520682054856489e-08,-0.17998867501092414,975,1.8482135743628253e-08,healthy,aging,onek1k,NK
REL,0.3262312095543648,-0.0314732163581094,975,0.33416227623720995,healthy,aging,onek1k,NK
RELA,9.724094858939899e-11,-0.2052956610724985,975,1.7508911539082666e-10,healthy,aging,onek1k,NK
RELB,0.6175227147533671,-0.016011974022038165,975,0.6234414628180959,healthy,aging,onek1k,NK
REPIN1,2.201477530500962e-20,-0.29220829826853734,975,2.53111266425536e-19,healthy,aging,onek1k,NK
REST,2.581885849280423e-07,-0.16407635485530922,975,3.0106122818176457e-07,healthy,aging,onek1k,NK
REXO4,8.955113706380173e-14,-0.23569662384369255,975,6.505323253370425e-13,healthy,aging,onek1k,NK
RFX1,3.7083553491867894e-10,-0.19891393495565374,975,5.553745451712917e-10,healthy,aging,onek1k,NK
RFX2,2.1244148496155574e-20,-0.29241918372153747,975,2.4504489136449394e-19,healthy,aging,onek1k,NK
RFX3,1.1213060132064363e-13,-0.23478407545245386,975,8.053015194846225e-13,healthy,aging,onek1k,NK
RFX5,5.885788036438129e-12,-0.21803540099567192,975,1.947548708224554e-11,healthy,aging,onek1k,NK
RFX7,1.7853192878455577e-11,-0.2130908856599821,975,4.5314128083790864e-11,healthy,aging,onek1k,NK
RLF,1.6329681252707963e-07,-0.16675331412674338,975,1.9147232934528386e-07,healthy,aging,onek1k,NK
RORA,0.004176003771207222,-0.09166345882761434,975,0.00448849384932477,healthy,aging,onek1k,NK
RREB1,8.058858940031483e-14,-0.23612327707687178,975,5.954333864994818e-13,healthy,aging,onek1k,NK
RUNX1,7.297666424328832e-09,-0.183888022667642,975,9.09689384648817e-09,healthy,aging,onek1k,NK
RUNX2,2.586005589726077e-17,-0.2664882310663128,975,3.7993570528066996e-16,healthy,aging,onek1k,NK
RUNX3,0.42151956258037204,-0.025770593460814506,975,0.4289860926743883,healthy,aging,onek1k,NK
RXRB,5.2981026816998884e-11,-0.20812360339808408,975,1.0446446278945859e-10,healthy,aging,onek1k,NK
SAFB,1.6628916050128005e-12,-0.22352655566881793,975,7.101629302591511e-12,healthy,aging,onek1k,NK
SAFB2,9.750185780799807e-10,-0.19416981519228796,975,1.3280425459918702e-09,healthy,aging,onek1k,NK
SATB1,1.034876546001418e-20,-0.30322956262850076,975,1.3776235670560172e-20,healthy,aging,onek1k,NK
SCMH1,1.0468703884249066e-20,-0.3023272451085388,975,1.511485682469789e-20,healthy,aging,onek1k,NK
SCML4,4.197501666405111e-19,-0.2807142705270645,975,7.3989172947658e-18,healthy,aging,onek1k,NK
SETBP1,6.297144656241562e-07,-0.15873864382560904,975,7.235991677717462e-07,healthy,aging,onek1k,NK
SETDB1,4.809884481363389e-12,-0.21892221032784417,975,1.7077792055627317e-11,healthy,aging,onek1k,NK
SETDB2,5.718072667955277e-12,-0.21816263288789745,975,1.9294615644496288e-11,healthy,aging,onek1k,NK
SGSM2,4.530664268060375e-10,-0.19794070066213312,975,6.643572662067187e-10,healthy,aging,onek1k,NK
SKI,5.825444475290433e-11,-0.20768438173379847,975,1.131074500267388e-10,healthy,aging,onek1k,NK
SKIL,0.6555598504333415,-0.014302706242977239,975,0.6607876004367972,healthy,aging,onek1k,NK
SLC2A4RG,0.0006872696903392529,-0.10853240429901266,975,0.0007437576100931641,healthy,aging,onek1k,NK
SMAD3,1.019807609682893e-11,-0.21560113353148558,975,2.851851365874285e-11,healthy,aging,onek1k,NK
SMAD4,1.3034820861422482e-11,-0.2145047791199551,975,3.446864760710882e-11,healthy,aging,onek1k,NK
SMAD5,1.3811686165692252e-12,-0.22432093102157552,975,6.23498970965536e-12,healthy,aging,onek1k,NK
SMYD3,6.086843615596268e-16,-0.2550415826192272,975,6.8693249376015024e-15,healthy,aging,onek1k,NK
SNAI1,0.00017105245190208703,0.12008110244946604,975,0.00018768255139256772,healthy,aging,onek1k,NK
SNAPC2,1.1445803809471533e-09,-0.19337134101578474,975,1.5390953207495338e-09,healthy,aging,onek1k,NK
SNAPC5,1.7431612168616226e-11,-0.2131986465206069,975,4.478365400099778e-11,healthy,aging,onek1k,NK
SON,4.999711196716097e-11,-0.20839145796848466,975,9.967878472216319e-11,healthy,aging,onek1k,NK
SOX13,1.7395519598966006e-11,-0.21320799028469065,975,4.478365400099778e-11,healthy,aging,onek1k,NK
SOX4,1.0000000454989079e-20,-0.34158090956789544,975,7.188827441953098e-26,healthy,aging,onek1k,NK
SP1,3.8751349882983385e-11,-0.20956455038982552,975,8.246078491490067e-11,healthy,aging,onek1k,NK
SP100,4.921830895976904e-07,-0.16023142507340754,975,5.676272128206825e-07,healthy,aging,onek1k,NK
SP110,3.272444992082464e-10,-0.1995191104173768,975,5.007712433251615e-10,healthy,aging,onek1k,NK
SP140,5.604518307456486e-08,-0.17284167972258058,975,6.683123717569561e-08,healthy,aging,onek1k,NK
SP140L,8.102417335277758e-14,-0.23610148791114635,975,5.954333864994818e-13,healthy,aging,onek1k,NK
SP2,5.942957236414831e-10,-0.19661421639922627,975,8.436507453003567e-10,healthy,aging,onek1k,NK
SP3,2.4283667681630627e-08,-0.1774574927047133,975,2.9288698425160758e-08,healthy,aging,onek1k,NK
SP4,2.221977694712774e-11,-0.21210154745705315,975,5.348278018733099e-11,healthy,aging,onek1k,NK
SPEN,1.3980195989747933e-08,-0.18043968160288296,975,1.702405369077914e-08,healthy,aging,onek1k,NK
SPI1,1.6824377991911964e-05,-0.1373397469879827,975,1.8819481222811247e-05,healthy,aging,onek1k,NK
SRCAP,2.8267096432396904e-11,-0.21100747232823744,975,6.380287478198158e-11,healthy,aging,onek1k,NK
SREBF1,1.5373092761867138e-13,-0.2334969800439624,975,1.0180056592281769e-12,healthy,aging,onek1k,NK
SREBF2,3.409691470936851e-10,-0.19932049553467368,975,5.192590384503349e-10,healthy,aging,onek1k,NK
STAT1,8.804850912966484e-16,-0.25366621033218156,975,9.431529791516642e-15,healthy,aging,onek1k,NK
STAT2,4.145633901529193e-12,-0.2195726606325842,975,1.4971660682551145e-11,healthy,aging,onek1k,NK
STAT3,0.000181831812526998,-0.1195950777867069,975,0.00019916413434499608,healthy,aging,onek1k,NK
STAT4,1.738038232437836e-05,-0.13711195469643594,975,1.9407070015913635e-05,healthy,aging,onek1k,NK
STAT5A,1.0001087975780156e-20,-0.3202432490275247,975,8.595008663240954e-23,healthy,aging,onek1k,NK
STAT5B,1.6855380110949795e-10,-0.2026984896465528,975,2.7669091505164336e-10,healthy,aging,onek1k,NK
STAT6,1.5898179890316734e-13,-0.23335953023093012,975,1.0358401091422861e-12,healthy,aging,onek1k,NK
TBP,2.335348396817549e-10,-0.20114240002630335,975,3.70839242895852e-10,healthy,aging,onek1k,NK
TBPL1,1.3537478783579244e-10,-0.20373763535698844,975,2.337619287046471e-10,healthy,aging,onek1k,NK
TBX21,7.221937721317914e-05,-0.12675462855568684,975,7.99345821343769e-05,healthy,aging,onek1k,NK
TCF12,1.7297255455835767e-12,-0.22335753908523254,975,7.336822405965237e-12,healthy,aging,onek1k,NK
TCF20,6.788472044261818e-11,-0.20697414558443944,975,1.2768792652801992e-10,healthy,aging,onek1k,NK
TCF4,1.0000000408446836e-20,-0.3418653860665032,975,7.188827441953098e-26,healthy,aging,onek1k,NK
TCF7,5.3280965379622556e-09,-0.1855332179965237,975,6.681263912670289e-09,healthy,aging,onek1k,NK
TERF1,1.3793066891909202e-05,-0.13872387379272838,975,1.548351381116627e-05,healthy,aging,onek1k,NK
TERF2,1.567165676088981e-11,-0.2136778916123365,975,4.0759206035236056e-11,healthy,aging,onek1k,NK
TET2,3.30671585301161e-10,-0.19946876546536632,975,5.047933379324003e-10,healthy,aging,onek1k,NK
TET3,1.0983827183551826e-12,-0.22529717629936427,975,5.142058308744261e-12,healthy,aging,onek1k,NK
TFCP2,5.739537575134971e-12,-0.21814614693962492,975,1.9294615644496288e-11,healthy,aging,onek1k,NK
TFDP1,6.4281584026409775e-12,-0.21764696459937574,975,2.041505579974421e-11,healthy,aging,onek1k,NK
TFDP2,0.00016588256628016616,-0.12032450005732727,975,0.00018232657719837394,healthy,aging,onek1k,NK
TFE3,1.7125765670517703e-10,-0.2026228330009849,975,2.8040113738692196e-10,healthy,aging,onek1k,NK
TFEB,1.368680693366332e-10,-0.20368576224952145,975,2.3505603210443527e-10,healthy,aging,onek1k,NK
TGIF1,0.7252124922130538,-0.011271143678044914,975,0.7275147540930953,healthy,aging,onek1k,NK
TGIF2,4.3196449302319154e-09,-0.1866223978476905,975,5.460031191800502e-09,healthy,aging,onek1k,NK
THAP1,3.549494514468156e-10,-0.19912603775283114,975,5.36669983990592e-10,healthy,aging,onek1k,NK
THAP11,1.0858350355330291e-10,-0.20477749334327244,975,1.9385529446148993e-10,healthy,aging,onek1k,NK
THAP12,9.327243244623128e-13,-0.22599108838132545,975,4.432193734888583e-12,healthy,aging,onek1k,NK
THAP3,5.866023103428462e-10,-0.19667812696853082,975,8.368683072920063e-10,healthy,aging,onek1k,NK
THAP4,2.7622298164294405e-09,-0.188922096978413,975,3.56271274281038e-09,healthy,aging,onek1k,NK
THAP5,2.2409870985360616e-12,-0.22224341015366747,975,9.137444128740586e-12,healthy,aging,onek1k,NK
THAP6,2.115564661465374e-10,-0.2016153965162721,975,3.384903458184599e-10,healthy,aging,onek1k,NK
THAP7,4.572223358355919e-09,-0.18632805309096523,975,5.767754815318605e-09,healthy,aging,onek1k,NK
THRA,1.1149937757930309e-06,-0.1552232840787525,975,1.2789039315811056e-06,healthy,aging,onek1k,NK
THYN1,4.2921984601318e-13,-0.22925473631859972,975,2.4660630578211795e-12,healthy,aging,onek1k,NK
TMF1,4.78932084213486e-05,-0.12982103436007492,975,5.3102645126828613e-05,healthy,aging,onek1k,NK
TOPORS,8.81648167642106e-05,-0.12523996101363816,975,9.707345678568135e-05,healthy,aging,onek1k,NK
TP53,8.762277221220902e-17,-0.26213153756258556,975,1.1300259599615532e-15,healthy,aging,onek1k,NK
TRAFD1,2.0892672919497355e-11,-0.21238050058021843,975,5.117895069303228e-11,healthy,aging,onek1k,NK
TRERF1,6.496233930783288e-10,-0.196177027958726,975,9.143919474814784e-10,healthy,aging,onek1k,NK
TRPS1,1.2287525740988994e-11,-0.21476905936064378,975,3.290557738129256e-11,healthy,aging,onek1k,NK
TSC22D1,1.765022938750535e-10,-0.2024793482689464,975,2.8749858175957164e-10,healthy,aging,onek1k,NK
TSHZ1,4.24476193741016e-09,-0.18671288278137463,975,5.376131351576956e-09,healthy,aging,onek1k,NK
TTF1,6.778337756460441e-11,-0.20698109351157865,975,1.2768792652801992e-10,healthy,aging,onek1k,NK
UBP1,2.5840927915434525e-11,-0.21141604023010285,975,6.059279888420454e-11,healthy,aging,onek1k,NK
USF1,7.155540060345006e-11,-0.20672908384118702,975,1.3274521403575134e-10,healthy,aging,onek1k,NK
USF2,8.286947441130354e-10,-0.19497614382882833,975,1.1435263717753677e-09,healthy,aging,onek1k,NK
USF3,2.941643283494886e-11,-0.21082575133361095,975,6.571701855419314e-11,healthy,aging,onek1k,NK
VEZF1,2.584791388016957e-16,-0.2582011994312282,975,3.0821225608051256e-15,healthy,aging,onek1k,NK
XBP1,0.0002675505263697247,-0.11648041205597363,975,0.00029153781494080345,healthy,aging,onek1k,NK
XPA,5.0705657490523065e-15,-0.2470283562954946,975,4.8554412627288756e-14,healthy,aging,onek1k,NK
YBX1,3.304642029026682e-13,0.2303430355378085,975,1.9519006534064143e-12,healthy,aging,onek1k,NK
YBX3,0.3725219063845362,-0.028589994951454555,975,0.3809609139725354,healthy,aging,onek1k,NK
YY1,3.6822179593695913e-09,-0.18744685714218962,975,4.682418008682619e-09,healthy,aging,onek1k,NK
ZBED1,4.7657504659772285e-11,-0.20861263256987642,975,9.653699659825668e-11,healthy,aging,onek1k,NK
ZBED4,3.821819359943112e-13,-0.22973853997575894,975,2.2159539195266484e-12,healthy,aging,onek1k,NK
ZBED5,2.211782386481986e-14,-0.2412880151544105,975,1.8392708371797566e-13,healthy,aging,onek1k,NK
ZBED6,4.486118255353772e-10,-0.1979888310837786,975,6.59355055190787e-10,healthy,aging,onek1k,NK
ZBTB1,0.238420993349411,0.03779137509310378,975,0.245410533871055,healthy,aging,onek1k,NK
ZBTB10,0.0006889073709215975,-0.10851169002229478,975,0.0007442554844828198,healthy,aging,onek1k,NK
ZBTB11,5.717012425256748e-12,-0.21816344876750557,975,1.9294615644496288e-11,healthy,aging,onek1k,NK
ZBTB14,6.496293278601251e-12,-0.21760045298647657,975,2.0528286728779952e-11,healthy,aging,onek1k,NK
ZBTB16,1.8330643184432997e-13,-0.23277591082647298,975,1.1821393735266993e-12,healthy,aging,onek1k,NK
ZBTB17,4.6161326938959915e-11,-0.2087597045820968,975,9.380694089743623e-11,healthy,aging,onek1k,NK
ZBTB2,2.56240340168119e-10,-0.200697324749591,975,4.0184589325044965e-10,healthy,aging,onek1k,NK
ZBTB20,8.607374389198127e-13,-0.22633117419798665,975,4.21694616339009e-12,healthy,aging,onek1k,NK
ZBTB21,1.8557810629739564e-09,-0.19094390492450783,975,2.4434450662358758e-09,healthy,aging,onek1k,NK
ZBTB24,2.2849115378043714e-09,-0.18988921217487256,975,2.97132529194659e-09,healthy,aging,onek1k,NK
ZBTB25,9.13947474306303e-13,-0.22607724785803937,975,4.386256911131837e-12,healthy,aging,onek1k,NK
ZBTB33,3.559681661452526e-10,-0.1991121613242577,975,5.369257303042474e-10,healthy,aging,onek1k,NK
ZBTB37,2.820054500533878e-11,-0.211018214743078,975,6.380287478198158e-11,healthy,aging,onek1k,NK
ZBTB38,0.47514989688071085,-0.022896676966833493,975,0.4812415622253353,healthy,aging,onek1k,NK
ZBTB4,5.168010163838415e-10,-0.19729840915347452,975,7.47410165556677e-10,healthy,aging,onek1k,NK
ZBTB40,5.3058690762240836e-11,-0.20811683030228953,975,1.0446446278945859e-10,healthy,aging,onek1k,NK
ZBTB41,1.782672912844707e-10,-0.20243199487549915,975,2.896270644870578e-10,healthy,aging,onek1k,NK
ZBTB43,8.062073284868534e-11,-0.20617286115595257,975,1.4811716033153817e-10,healthy,aging,onek1k,NK
ZBTB44,1.4755094778003276e-09,-0.19209961133991327,975,1.9673459703871034e-09,healthy,aging,onek1k,NK
ZBTB5,4.303152697840925e-11,-0.2090830389658511,975,8.887557203932891e-11,healthy,aging,onek1k,NK
ZBTB7A,4.150904919784961e-07,-0.16125547053585754,975,4.813526439089967e-07,healthy,aging,onek1k,NK
ZBTB7B,1.980963692678267e-11,-0.21262130161885057,975,4.9290120202388384e-11,healthy,aging,onek1k,NK
ZC3H8,4.44557169465722e-16,-0.25620578454293336,975,5.2028483537469694e-15,healthy,aging,onek1k,NK
ZEB1,9.709213440581266e-15,-0.24451481900461866,975,8.522523020065778e-14,healthy,aging,onek1k,NK
ZEB2,0.3977614576897547,0.027111504547268545,975,0.40546006654826605,healthy,aging,onek1k,NK
ZFAT,6.585188481256313e-13,-0.22746112212862066,975,3.439536410705777e-12,healthy,aging,onek1k,NK
ZFHX3,1.0000002253593942e-20,-0.3373278586753424,975,2.8485427443158506e-25,healthy,aging,onek1k,NK
ZFP14,4.06572811131222e-11,-0.20934402978716726,975,8.508411144759348e-11,healthy,aging,onek1k,NK
ZFP62,3.2053384366818126e-09,-0.18816008485011182,975,4.100756866349364e-09,healthy,aging,onek1k,NK
ZFP64,2.942708268537446e-11,-0.21082410014868969,975,6.571701855419314e-11,healthy,aging,onek1k,NK
ZFP90,2.759598831112102e-12,-0.22134344314400514,975,1.0832710900266138e-11,healthy,aging,onek1k,NK
ZFP91,2.6077913453834865e-11,-0.21137451454814238,975,6.059279888420454e-11,healthy,aging,onek1k,NK
ZFX,2.958616483125987e-12,-0.22104151588711213,975,1.1332397642518932e-11,healthy,aging,onek1k,NK
ZFY,0.00025967733626677374,-0.1167239974456494,975,0.00028344745513057167,healthy,aging,onek1k,NK
ZGPAT,6.439427614452794e-11,-0.2072194857627962,975,1.2332479550612623e-10,healthy,aging,onek1k,NK
ZHX1,3.919504518315013e-11,-0.20951228229302446,975,8.312506224641236e-11,healthy,aging,onek1k,NK
ZHX2,1.5600536287090783e-12,-0.22380008254506562,975,6.753108815233818e-12,healthy,aging,onek1k,NK
ZKSCAN1,2.673928331227712e-19,-0.282259339297369,975,4.929462743442164e-18,healthy,aging,onek1k,NK
ZKSCAN5,5.44740922436701e-10,-0.1970408631571705,975,7.824460522128978e-10,healthy,aging,onek1k,NK
ZKSCAN8,3.162751369258212e-11,-0.21049487977633374,975,6.9404821692333e-11,healthy,aging,onek1k,NK
ZMAT1,1.1584154178032396e-16,-0.26112349888101916,975,1.464110688103295e-15,healthy,aging,onek1k,NK
ZNF10,5.433551306204929e-16,-0.2554629196844836,975,6.24352950094821e-15,healthy,aging,onek1k,NK
ZNF100,5.921481878873768e-12,-0.21800878130464746,975,1.9491544485042822e-11,healthy,aging,onek1k,NK
ZNF101,3.0129753790736182e-12,-0.2209625050698219,975,1.1402397803919321e-11,healthy,aging,onek1k,NK
ZNF107,3.432277545679818e-11,-0.21012085725311475,975,7.479997959440156e-11,healthy,aging,onek1k,NK
ZNF12,2.09567150286422e-10,-0.2016605483298244,975,3.3615847455507287e-10,healthy,aging,onek1k,NK
ZNF121,7.557155578026599e-14,-0.23638292752454604,975,5.754363485919049e-13,healthy,aging,onek1k,NK
ZNF124,1.952299950005924e-13,-0.23251706978317194,975,1.2226075891372907e-12,healthy,aging,onek1k,NK
ZNF131,5.305595721516389e-13,-0.22836840615381637,975,3.020843633151674e-12,healthy,aging,onek1k,NK
ZNF134,2.0576625164149847e-13,-0.23230093938983373,975,1.2625656768682234e-12,healthy,aging,onek1k,NK
ZNF136,9.4713874452646e-09,-0.1825129870928156,975,1.171412302426792e-08,healthy,aging,onek1k,NK
ZNF138,4.835327601345865e-11,-0.20854576929341853,975,9.708397043105234e-11,healthy,aging,onek1k,NK
ZNF14,1.3601990346465502e-06,-0.15398178727502726,975,1.5517072019794467e-06,healthy,aging,onek1k,NK
ZNF141,1.2684694089833151e-12,-0.224684185229014,975,5.809222175054023e-12,healthy,aging,onek1k,NK
ZNF142,1.6498112645896204e-10,-0.20280029329099117,975,2.736694800938163e-10,healthy,aging,onek1k,NK
ZNF143,1.1079318569765225e-10,-0.20468272827926307,975,1.9640602389987617e-10,healthy,aging,onek1k,NK
ZNF146,5.438487937358691e-13,-0.2282647182159973,975,3.068860993938119e-12,healthy,aging,onek1k,NK
ZNF148,5.834339986556464e-11,-0.2076773107771945,975,1.131074500267388e-10,healthy,aging,onek1k,NK
ZNF16,4.541697424785965e-10,-0.1979288509821101,975,6.644335121299837e-10,healthy,aging,onek1k,NK
ZNF160,6.343569652388109e-12,-0.21770538416941282,975,2.036576292531152e-11,healthy,aging,onek1k,NK
ZNF18,4.123805056568153e-10,-0.19839854510223637,975,6.132340695736171e-10,healthy,aging,onek1k,NK
ZNF184,4.328042797520726e-07,-0.16100485951622276,975,5.009749172221677e-07,healthy,aging,onek1k,NK
ZNF189,1.943310897994805e-11,-0.21270804386671321,975,4.873700344844114e-11,healthy,aging,onek1k,NK
ZNF195,4.3650204519553584e-11,-0.20901734123169055,975,8.985970439751749e-11,healthy,aging,onek1k,NK
ZNF197,7.166254560777162e-11,-0.20672211648834285,975,1.3274521403575134e-10,healthy,aging,onek1k,NK
ZNF207,2.315236428856051e-12,-0.22210274862408252,975,9.260945675424204e-12,healthy,aging,onek1k,NK
ZNF211,1.6061303102045587e-10,-0.2029277259155012,975,2.6782964537891326e-10,healthy,aging,onek1k,NK
ZNF217,1.5225723842392648e-20,-0.29484411389687504,975,1.2120911252772744e-19,healthy,aging,onek1k,NK
ZNF22,1.3951787398054826e-17,-0.26866175376811247,975,2.0979070560882505e-16,healthy,aging,onek1k,NK
ZNF224,1.7539574044230557e-11,-0.21317080948540526,975,4.487858619284904e-11,healthy,aging,onek1k,NK
ZNF226,1.988032331055607e-08,-0.17854388820483644,975,2.4069663471772257e-08,healthy,aging,onek1k,NK
ZNF236,2.7724566040528165e-11,-0.21109577510773156,975,6.302850982479784e-11,healthy,aging,onek1k,NK
