gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
NFYB,2.8267730370431695e-16,0.25774496625920224,976,1.4509295979198144e-15,healthy,aging,onek1k,CD4T,1.7706358483306e-22,6.3415707828797e-22,21.197803155707707,Increase in aging
NFYC,2.0857048638531993e-10,0.2015818490918372,976,2.7088729491610277e-10,healthy,aging,onek1k,CD4T,1.4473834738918801e-19,2.93484833629153e-19,18.532414336805996,Increase in aging
NKRF,1.0447409833438161e-19,0.28508789362701065,976,1.8551211515051006e-18,healthy,aging,onek1k,CD4T,2.40963704184931e-25,1.91319374768517e-24,23.71824104707159,Increase in aging
NME2,8.875233862747202e-09,0.18276448110124482,976,1.0088284857828568e-08,healthy,aging,onek1k,CD4T,3.60132030033341e-17,4.9340334260285104e-17,16.306797912671463,Increase in aging
NR1D1,3.2274185788777232e-18,0.273599759560643,976,3.0269516257368926e-17,healthy,aging,onek1k,CD4T,2.73983942424497e-27,3.68480445015803e-26,25.43358555487976,Increase in aging
NR1D2,2.8050644720294776e-12,0.22116178152093105,976,5.468627175440257e-12,healthy,aging,onek1k,CD4T,8.68443739809956e-14,1.01292818501728e-13,12.994421344330052,Inconsistent
NR1H2,2.4775566028593233e-12,0.22169892501967622,976,4.888152216452178e-12,healthy,aging,onek1k,CD4T,1.98192894442375e-17,2.82703717397241e-17,16.548668480741135,Inconsistent
NR2C1,3.3316912404021803e-15,0.24851476632929329,976,1.3107312245175046e-14,healthy,aging,onek1k,CD4T,8.73949720815083e-21,2.2409839144635802e-20,19.649561260771844,Increase in aging
NR2C2,4.538218344234037e-11,0.20873323157530516,976,6.68522298690978e-11,healthy,aging,onek1k,CD4T,8.898140904828941e-17,1.17512522169985e-16,15.929915852374698,Increase in aging
NR3C1,7.755925474330659e-17,0.2624400867845582,976,4.762283211808639e-16,healthy,aging,onek1k,CD4T,2.55567168040629e-25,1.98139722045617e-24,23.703028450580067,Increase in aging
NR3C2,1.1949131121147661e-10,0.2042240510484813,976,1.6287508602892144e-10,healthy,aging,onek1k,CD4T,9.070521255011219e-11,1.0097083626777701e-10,9.995804046781021,Inconsistent
NR4A1,6.552290958721934e-07,0.15841634063591525,976,7.080353881382091e-07,healthy,aging,onek1k,CD4T,7.75496567006285e-08,8.28285636397313e-08,7.081819869834452,Inconsistent
NR4A2,6.225501975522894e-08,0.17216579144390867,976,6.909045266754292e-08,healthy,aging,onek1k,CD4T,4.23763950153182e-07,4.46102944330586e-07,6.350564910355544,Inconsistent
NR4A3,1.9284897629379028e-08,0.17861809143393712,976,2.1732723400518045e-08,healthy,aging,onek1k,CD4T,9.732618427383421e-09,1.05838210291183e-08,7.975357512615294,Inconsistent
NRF1,2.8002673371131896e-11,0.2109443256676954,976,4.3086080573380923e-11,healthy,aging,onek1k,CD4T,3.77444100421288e-16,4.77419697077982e-16,15.321099667114328,Increase in aging
PA2G4,2.4731788460666613e-05,0.13454852364894898,976,2.587386149467829e-05,healthy,aging,onek1k,CD4T,6.44208420116948e-20,1.39649127913509e-19,18.854961772054157,Increase in aging
PATZ1,8.051133108681412e-20,0.2859388060317637,976,1.5345613870579767e-18,healthy,aging,onek1k,CD4T,3.459369954221e-25,2.55097818585308e-24,23.593293255151142,Increase in aging
PBX2,3.2436733678850467e-12,0.2205314679069653,976,6.2131002994182966e-12,healthy,aging,onek1k,CD4T,5.16798442601692e-19,9.52316151591242e-19,18.021218849831943,Increase in aging
PBX3,7.484031385465098e-21,0.29356615463006874,976,3.228999349421282e-19,healthy,aging,onek1k,CD4T,9.88359148059119e-28,1.47644950028825e-26,25.830781402827732,Increase in aging
PBX4,5.649381672444144e-12,0.218106404671701,976,1.0058655172888354e-11,healthy,aging,onek1k,CD4T,3.11336277317286e-17,4.30127058180485e-17,16.366403236244217,Increase in aging
PCGF6,9.385949951026332e-17,0.26175346957848034,976,5.477976115355589e-16,healthy,aging,onek1k,CD4T,4.85298364188291e-23,1.92657603614508e-22,21.71521384601948,Increase in aging
PHF1,8.060504366730731e-16,0.2538697918084731,976,3.755852034710703e-15,healthy,aging,onek1k,CD4T,3.0873640067236502e-24,1.73895117985546e-23,22.759712610416493,Inconsistent
PHF19,6.73619387899515e-11,0.2069060567140182,976,9.621042127173507e-11,healthy,aging,onek1k,CD4T,3.2527464356871603e-19,6.249445775853761e-19,18.204158495801696,Increase in aging
PHF20,1.9037231032164747e-17,0.2674352198578859,976,1.3897178653480267e-16,healthy,aging,onek1k,CD4T,1.26089671182266e-24,7.765709655057341e-24,23.109818850921524,Inconsistent
PHF21A,1.2589447791799893e-10,0.20397796006722727,976,1.705415917363408e-10,healthy,aging,onek1k,CD4T,4.57892601033424e-19,8.54819331674296e-19,18.06812566486017,Increase in aging
PIN1,7.78958413166412e-12,0.21668917057096054,976,1.3397269043202427e-11,healthy,aging,onek1k,CD4T,6.983841130259289e-34,2.87646956552555e-32,31.54114021666516,Increase in aging
PKNOX1,3.352946275416389e-11,0.21012229451392941,976,5.052490144377449e-11,healthy,aging,onek1k,CD4T,2.0901092561778897e-18,3.4870430375221095e-18,17.457542692474032,Increase in aging
PLAG1,2.8979911376515513e-06,-0.149090026949648,976,3.065990623892221e-06,healthy,aging,onek1k,CD4T,5.24190423622704e-26,5.155843121900931e-25,24.287700305501968,Decrease in aging
PLAGL2,1.7912795203606045e-14,0.24199828076068536,976,5.72585847777363e-14,healthy,aging,onek1k,CD4T,2.38383475854676e-20,5.65088887008027e-20,19.24788323341799,Increase in aging
PLSCR1,7.584350242216915e-11,0.206354117545344,976,1.0715952922874222e-10,healthy,aging,onek1k,CD4T,2.6713833948848103e-15,3.25405112241976e-15,14.487575628408871,Increase in aging
POGK,2.6962207447320875e-14,0.2403848103727842,976,8.051895587677189e-14,healthy,aging,onek1k,CD4T,4.5523221263425e-21,1.26049591649568e-20,19.899458556926263,Increase in aging
POU2F1,1.0674940831059267e-14,0.24402393191675317,976,3.710812765082507e-14,healthy,aging,onek1k,CD4T,5.15237990044428e-22,1.66442076195725e-21,20.778736875463068,Increase in aging
POU2F2,1.4854120199051484e-10,0.2031960683007295,976,1.991664687913638e-10,healthy,aging,onek1k,CD4T,2.84307785769711e-22,9.51060054935227e-22,21.02179205855838,Increase in aging
PPARA,9.2349585846325e-17,0.2618119228032654,976,5.466097108201399e-16,healthy,aging,onek1k,CD4T,1.1514413568297e-23,5.419998958219799e-23,22.266000796937522,Increase in aging
PRDM1,9.421785403884041e-17,0.26173973258650435,976,5.477976115355589e-16,healthy,aging,onek1k,CD4T,9.34554789266015e-41,1.0264526768771701e-38,37.98866106835366,Increase in aging
PRDM10,2.624021780669197e-12,0.22145060694150884,976,5.146215850446753e-12,healthy,aging,onek1k,CD4T,3.87548350124186e-17,5.2767430316495604e-17,16.277634054705562,Increase in aging
PRDM15,4.2876135039859565e-12,0.21931548590295571,976,7.912814809322398e-12,healthy,aging,onek1k,CD4T,5.17326126105392e-15,6.255374625751431e-15,14.203746675894678,Increase in aging
PRDM2,5.2021529313871915e-17,0.26387116761828194,976,3.318266481477073e-16,healthy,aging,onek1k,CD4T,2.00622532210263e-16,2.57218382736505e-16,15.589697996728614,Inconsistent
PRDM4,1.3484198735121177e-13,0.23391579101752186,976,3.501627892875341e-13,healthy,aging,onek1k,CD4T,4.82320662132593e-20,1.0774553096453501e-19,18.967600734324474,Increase in aging
PRDM8,3.7223597326961028e-09,0.18729642320405895,976,4.282995349179229e-09,healthy,aging,onek1k,CD4T,1.3946289273750901e-15,1.7114719983988502e-15,14.766630202012722,Increase in aging
PREB,1.2058891327102668e-11,0.21474527000999794,976,1.9874072770857086e-11,healthy,aging,onek1k,CD4T,2.81813692268598e-21,8.18128736585929e-21,20.087178352575826,Increase in aging
PRMT3,6.184017442089883e-14,0.23707262020034897,976,1.7362818202790826e-13,healthy,aging,onek1k,CD4T,8.131033391634381e-20,1.7397243523009901e-19,18.759519557325408,Increase in aging
PRR12,1.0138225481735758e-10,0.20499682140066416,976,1.3963970946541705e-10,healthy,aging,onek1k,CD4T,2.1166757250605e-17,3.01271987648999e-17,16.52104124726799,Increase in aging
PURA,1.1094439708310832e-11,0.21511749214079084,976,1.847580612886185e-11,healthy,aging,onek1k,CD4T,6.20762721957016e-20,1.35010770221014e-19,18.86963158512734,Increase in aging
PURB,2.6774019222163285e-13,0.23109954627861057,976,6.350372068217068e-13,healthy,aging,onek1k,CD4T,8.84474428050647e-19,1.57657333644771e-18,17.802285822649164,Increase in aging
RARA,1.2419370152759657e-17,0.26893351383092073,976,9.713721655194161e-17,healthy,aging,onek1k,CD4T,7.61741890268546e-41,1.00397581137394e-38,37.998276750451325,Increase in aging
RARG,5.508485637360101e-13,0.22809696130925822,976,1.2309779128386348e-12,healthy,aging,onek1k,CD4T,4.59076492917087e-26,4.6543293666517e-25,24.332142886829693,Increase in aging
RBAK,1.786766307161128e-13,0.23276455620783518,976,4.4805552053620656e-13,healthy,aging,onek1k,CD4T,1.20500994027252e-19,2.50505221021952e-19,18.60118321815045,Increase in aging
RBCK1,1.2683507600830044e-15,0.25217278914793595,976,5.70757842037352e-15,healthy,aging,onek1k,CD4T,1.6929366987145502e-31,3.8988012576332096e-30,29.409068902517344,Increase in aging
RBPJ,1.6955004876105034e-15,0.2510795492329449,976,7.377111393113251e-15,healthy,aging,onek1k,CD4T,1.12840085931464e-29,2.00977342240094e-28,27.696852901259895,Increase in aging
RBSN,5.993688990123313e-15,0.2462612347438344,976,2.224776082774586e-14,healthy,aging,onek1k,CD4T,6.798824301236121e-21,1.8066230703687902e-20,19.74313244817761,Increase in aging
REL,8.025934093986946e-14,0.23602195334084736,976,2.2249108437761282e-13,healthy,aging,onek1k,CD4T,2.7448880172916797e-12,3.11339277692808e-12,11.506766086483553,Inconsistent
RELA,1.3155821218281193e-11,0.2143557798089345,976,2.1500931692564042e-11,healthy,aging,onek1k,CD4T,5.92974762723642e-20,1.3025678954496e-19,18.885199630139294,Increase in aging
RELB,1.5070109783455663e-14,0.24267658347161983,976,4.9015159048170153e-14,healthy,aging,onek1k,CD4T,1.26368628125568e-16,1.6523199590228e-16,15.781905851093574,Inconsistent
REPIN1,4.420629451990538e-15,0.24743230685443374,976,1.708443264681049e-14,healthy,aging,onek1k,CD4T,1.34154729782518e-23,6.182375309558e-23,22.208844634031284,Increase in aging
REST,1.508537398291439e-23,0.3124749433351179,976,1.982218141354951e-21,healthy,aging,onek1k,CD4T,4.04039791789289e-27,5.0238155243234196e-26,25.298966316372635,Increase in aging
REXO4,9.287077894546931e-13,0.22589627970185727,976,2.020400720767329e-12,healthy,aging,onek1k,CD4T,3.2158636916125202e-21,9.29497444198531e-21,20.031751800052383,Increase in aging
RFX1,7.909019500818887e-11,0.20615866235594132,976,1.1103046606918822e-10,healthy,aging,onek1k,CD4T,3.06154536533685e-17,4.24037524964703e-17,16.37259570905823,Increase in aging
RFX3,5.896900913265262e-08,0.17246970302531722,976,6.577697623115921e-08,healthy,aging,onek1k,CD4T,4.6004241344920694e-11,5.1471638448731394e-11,10.28843200703801,Inconsistent
RFX5,6.877574984928546e-12,0.21723968956189288,976,1.1922339749599088e-11,healthy,aging,onek1k,CD4T,5.23109364006083e-18,8.24710695885189e-18,17.08369837292348,Increase in aging
RFX7,1.4676720991725087e-11,0.2138653020597168,976,2.3691905876077106e-11,healthy,aging,onek1k,CD4T,3.97887165031088e-19,7.488929368180631e-19,18.125580265441545,Increase in aging
RLF,1.1709695853599117e-09,0.19316014343967272,976,1.3842401487901046e-09,healthy,aging,onek1k,CD4T,1.3561409948935801e-09,1.4870164985605101e-09,8.827684212921193,Inconsistent
RORA,3.716412444418809e-17,0.2650695329629389,976,2.54025785763961e-16,healthy,aging,onek1k,CD4T,5.42935457983342e-21,1.47240521321408e-20,19.831972653554832,Increase in aging
RREB1,1.1107980853729727e-11,0.21511205027789812,976,1.847580612886185e-11,healthy,aging,onek1k,CD4T,1.05226246255958e-17,1.58682142523287e-17,16.79947194432242,Increase in aging
RUNX1,1.606489852734487e-06,0.15285719688310737,976,1.7078702803342364e-06,healthy,aging,onek1k,CD4T,1.21734815824908e-10,1.34602757766132e-10,9.870946042115428,Inconsistent
RUNX2,2.4518039700476073e-13,0.2314630214055842,976,5.90049526857611e-13,healthy,aging,onek1k,CD4T,5.39566262585214e-32,1.5459746393202398e-30,29.810797634669708,Increase in aging
RUNX3,6.30374960793231e-15,0.24606661875037011,976,2.3008686068952935e-14,healthy,aging,onek1k,CD4T,3.81577401126145e-22,1.25104232508522e-21,20.90272799706916,Increase in aging
RXRA,1.0077383630452996e-11,0.21554599204228236,976,1.6933097302321273e-11,healthy,aging,onek1k,CD4T,1.361495099157e-16,1.76967508943681e-16,15.752106462348618,Increase in aging
RXRB,8.433481929882178e-12,0.21633726343722987,976,1.4280406257558226e-11,healthy,aging,onek1k,CD4T,1.53808548257239e-20,3.75406790005632e-20,19.425497876532706,Increase in aging
SAFB,1.1691051922968835e-09,0.19316809643502725,976,1.3842401487901046e-09,healthy,aging,onek1k,CD4T,1.5137806814950902e-17,2.20216659846636e-17,16.657149828843945,Increase in aging
SAFB2,1.6703884109587094e-17,0.26789487975010495,976,1.2614312482757152e-16,healthy,aging,onek1k,CD4T,4.99092890986082e-24,2.6192935490025e-23,22.581815826672955,Inconsistent
SATB1,1.5603299979962477e-13,-0.23331956166936113,976,3.988859177756945e-13,healthy,aging,onek1k,CD4T,1.32118577453386e-40,1.24380203631116e-38,37.90524873650949,Decrease in aging
SCMH1,1.391161028326409e-08,0.18037483193458026,976,1.5758496476042254e-08,healthy,aging,onek1k,CD4T,1.3487235916607201e-14,1.59284739588604e-14,13.797825830162006,Increase in aging
SCML4,7.480733342458791e-07,0.1576070071622324,976,8.043930942709371e-07,healthy,aging,onek1k,CD4T,4.72822607041811e-10,5.210536756531e-10,9.283117536126129,Inconsistent
SETDB1,1.6164514335426642e-13,0.23317497466453124,976,4.1004192735039785e-13,healthy,aging,onek1k,CD4T,1.19595148392001e-20,2.96290236053867e-20,19.528282660021116,Increase in aging
SETDB2,2.4814604371584147e-10,0.20075033502396752,976,3.191905149193053e-10,healthy,aging,onek1k,CD4T,1.3260223445778701e-17,1.9549188480465602e-17,16.70887126618478,Increase in aging
SGSM2,4.341021135684461e-16,0.2561663870562777,976,2.160644610715675e-15,healthy,aging,onek1k,CD4T,9.73551390627072e-21,2.46757833239708e-20,19.607729051915534,Increase in aging
SKI,3.586531246149212e-10,0.19897555181064913,976,4.5314442860000626e-10,healthy,aging,onek1k,CD4T,3.6127464260687e-17,4.93941886883667e-17,16.30632414356694,Increase in aging
SKIL,2.199279304910061e-07,0.16493485964083543,976,2.4002101384151333e-07,healthy,aging,onek1k,CD4T,7.75140099763054e-08,8.28285636397313e-08,7.081819869834452,Inconsistent
SLC2A4RG,7.665889695528192e-09,0.18353647681102306,976,8.728751351753938e-09,healthy,aging,onek1k,CD4T,6.61478333953275e-13,7.59432442639736e-13,12.119510853919346,Increase in aging
SMAD3,1.1338687854868205e-15,0.2525935361700275,976,5.137598565964422e-15,healthy,aging,onek1k,CD4T,1.00819768608454e-27,1.47644950028825e-26,25.830781402827732,Increase in aging
SMAD4,4.015487529895567e-11,0.20929597700552438,976,5.982256932293396e-11,healthy,aging,onek1k,CD4T,1.35744462762503e-16,1.76789725218358e-16,15.752542979202122,Increase in aging
SMAD5,2.4698846125880753e-15,0.24965478173481911,976,1.0141963690439785e-14,healthy,aging,onek1k,CD4T,1.10910810633159e-36,6.09085201727098e-35,34.215321951945526,Increase in aging
SMYD3,1.2827750922732109e-09,0.19270442776836416,976,1.5103642215474902e-09,healthy,aging,onek1k,CD4T,1.48065777290744e-16,1.9170009279882199e-16,15.717377676887162,Increase in aging
SNAI1,5.811261646693685e-07,0.15914584720979782,976,6.300328220920381e-07,healthy,aging,onek1k,CD4T,3.55220779464676e-07,3.75145021902599e-07,6.425800812174168,Inconsistent
SNAI3,1.142395017511883e-13,0.23459108553378494,976,3.026425510102045e-13,healthy,aging,onek1k,CD4T,9.30187584818668e-32,2.4519744735820098e-30,29.61048405537719,Increase in aging
SNAPC2,2.7045617966636395e-12,0.22131978275006836,976,5.2883842274047955e-12,healthy,aging,onek1k,CD4T,3.20121315838516e-19,6.18650871371208e-19,18.208554371032772,Increase in aging
SNAPC5,3.318774693281979e-11,0.2101691345579979,976,5.0240437177102774e-11,healthy,aging,onek1k,CD4T,6.3660288856372904e-21,1.70537115269714e-20,19.768181087623628,Increase in aging
SON,0.467897408618247,-0.023262298385303002,976,0.4693261029957073,healthy,aging,onek1k,CD4T,6.9053081967058e-11,7.6998275831288e-11,10.113518999572207,Decrease in aging
SOX13,1.0169694809072356e-09,0.19386260853827925,976,1.2148162708291887e-09,healthy,aging,onek1k,CD4T,9.2653351370053e-31,1.84453271561371e-29,28.73411363749085,Increase in aging
SOX4,6.959566808530225e-44,-0.42409425192206124,976,4.572435393204358e-41,healthy,aging,onek1k,CD4T,2.70173426990771e-68,1.78044288386918e-65,64.74947195381692,Decrease in aging
SP1,8.771236369761413e-10,0.1945967887880033,976,1.0554399807570052e-09,healthy,aging,onek1k,CD4T,4.37408628756961e-17,5.90680914653356e-17,16.228647061298368,Increase in aging
SP100,7.630114567559978e-16,0.25407435550148383,976,3.580703764919218e-15,healthy,aging,onek1k,CD4T,2.80715800139318e-33,1.0277317349545e-31,30.98812023284385,Increase in aging
SP110,7.44168850214831e-07,0.15763904508101848,976,8.015064501494165e-07,healthy,aging,onek1k,CD4T,8.033716448560991e-15,9.608383193469491e-15,14.017349685091956,Increase in aging
SP140,4.720102817781171e-19,0.2801040961542045,976,6.080603041729861e-18,healthy,aging,onek1k,CD4T,1.07145799443904e-39,7.06090818335329e-38,37.15113943582462,Increase in aging
SP140L,1.4680538168104018e-12,0.22394801532201508,976,3.023546575687881e-12,healthy,aging,onek1k,CD4T,5.277753270908e-23,2.0826583266637e-22,21.68138197297871,Increase in aging
SP2,3.3248030279387254e-12,0.22042409601432594,976,6.331581418422442e-12,healthy,aging,onek1k,CD4T,7.31806180907147e-20,1.58118122366495e-19,18.80101835149269,Increase in aging
SP3,1.3567665558519682e-09,0.19242363926273473,976,1.5917779057048986e-09,healthy,aging,onek1k,CD4T,2.40898437490238e-14,2.83485839832262e-14,13.547468629315334,Inconsistent
SP4,5.005408705491228e-10,0.19735517419463977,976,6.223198691828803e-10,healthy,aging,onek1k,CD4T,5.48009141358549e-17,7.3253148915879e-17,16.135173701657862,Increase in aging
SPEN,2.1413590595129047e-14,0.24129538315340288,976,6.513300472685086e-14,healthy,aging,onek1k,CD4T,4.36793343415722e-16,5.47237287663423e-16,15.261824318315083,Inconsistent
SPI1,3.3172072610815258e-18,0.27350564050847664,976,3.0269516257368926e-17,healthy,aging,onek1k,CD4T,3.12922986288946e-25,2.34336645414109e-24,23.630159791400096,Increase in aging
SRCAP,5.015598559695009e-10,0.19734524586115335,976,6.223198691828803e-10,healthy,aging,onek1k,CD4T,5.9848156323118e-17,7.95159980180136e-17,16.099545485784155,Increase in aging
SREBF1,9.035929059459331e-06,-0.14155567417202247,976,9.513790692411509e-06,healthy,aging,onek1k,CD4T,6.61512392916127e-23,2.54933723351887e-22,21.593572711031733,Decrease in aging
SREBF2,2.1084224095778825e-12,0.22239485730067016,976,4.236188144014278e-12,healthy,aging,onek1k,CD4T,3.78177536259816e-20,8.683588724572091e-20,19.06130075395076,Increase in aging
SRF,8.426069959013639e-17,0.2621420366640116,976,5.078832993644002e-16,healthy,aging,onek1k,CD4T,7.18388664266275e-22,2.28704410507959e-21,20.640725460050884,Increase in aging
