gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type
RBAK,0.22599782427802362,0.04113683347370698,868,0.6032058303786435,,aging,soundlife,MONO
RBCK1,0.05057638251354926,0.06638140210290144,868,0.4198581847333275,,aging,soundlife,MONO
RBPJ,0.506035264806513,0.022602066033166043,868,0.6032058303786435,,aging,soundlife,MONO
RBSN,0.389759422914704,0.029228008141500218,868,0.6032058303786435,,aging,soundlife,MONO
REL,0.10067433813661276,0.055756303220083125,868,0.6032058303786435,,aging,soundlife,MONO
RELA,0.40136599738171996,0.028519068675761865,868,0.6032058303786435,,aging,soundlife,MONO
RELB,0.6947880132344904,0.013336386317649574,868,0.7210772894109305,,aging,soundlife,MONO
REPIN1,0.4667289813567388,0.024735397311085053,868,0.6032058303786435,,aging,soundlife,MONO
REST,0.012364337500245598,0.0848779281860791,868,0.14050205822688192,,aging,soundlife,MONO
REXO4,0.25403278970567006,0.0387560862171133,868,0.6032058303786435,,aging,soundlife,MONO
RFX1,0.4184263038299937,0.027498925581689787,868,0.6032058303786435,,aging,soundlife,MONO
RFX2,0.2701590449814575,0.037468804782065566,868,0.6032058303786435,,aging,soundlife,MONO
RFX3,0.577876684528928,0.01891403021293053,868,0.6280320194125709,,aging,soundlife,MONO
RFX5,0.32999481094629957,0.03310257506973929,868,0.6032058303786435,,aging,soundlife,MONO
RFX7,0.38481350081999754,0.02953399411646322,868,0.6032058303786435,,aging,soundlife,MONO
RLF,0.5213059641854504,0.02179710521058926,868,0.6032058303786435,,aging,soundlife,MONO
RORA,0.6655422290706376,-0.014692718985774364,868,0.6970042253539769,,aging,soundlife,MONO
RREB1,0.4972871066329735,0.02306894496374228,868,0.6032058303786435,,aging,soundlife,MONO
RUNX1,0.5191183405981494,0.021911663934508913,868,0.6032058303786435,,aging,soundlife,MONO
RUNX2,0.35019957187655704,0.03174664658603055,868,0.6032058303786435,,aging,soundlife,MONO
RUNX3,0.0002880105233888279,0.12278044121857705,868,0.008294703073598243,,aging,soundlife,MONO
RXRA,0.35209725669710756,0.03162188220560582,868,0.6032058303786435,,aging,soundlife,MONO
RXRB,0.48076407331726456,0.02396287228789567,868,0.6032058303786435,,aging,soundlife,MONO
SAFB,0.39807164719887955,0.02871902054357993,868,0.6032058303786435,,aging,soundlife,MONO
SAFB2,0.28942783380701037,0.03599783990194548,868,0.6032058303786435,,aging,soundlife,MONO
SATB1,0.37915548410497724,0.029886994087819512,868,0.6032058303786435,,aging,soundlife,MONO
SCML4,0.018356666534803383,-0.08003431074835947,868,0.19224436225539543,,aging,soundlife,MONO
SETBP1,2.763803362967212e-07,0.17335255570037758,868,0.00015919507370691142,,aging,soundlife,MONO
SETDB1,0.4608464299697449,0.025062997966296865,868,0.6032058303786435,,aging,soundlife,MONO
SETDB2,0.4421127184194229,0.026122209158583223,868,0.6032058303786435,,aging,soundlife,MONO
SKI,0.4701171906356655,0.02454774550992792,868,0.6032058303786435,,aging,soundlife,MONO
SKIL,0.11292854688722154,0.05384260942824533,868,0.6032058303786435,,aging,soundlife,MONO
SLC2A4RG,0.28349893959863226,0.036443186826358005,868,0.6032058303786435,,aging,soundlife,MONO
SMAD3,0.5409098791681208,0.020781251982932906,868,0.604978816312306,,aging,soundlife,MONO
SMAD4,0.4399422892613768,0.02624656016858245,868,0.6032058303786435,,aging,soundlife,MONO
SMAD5,0.36024233051373256,0.03109114213729489,868,0.6032058303786435,,aging,soundlife,MONO
SMYD3,0.4512048198054064,0.025605036826238076,868,0.6032058303786435,,aging,soundlife,MONO
SNAI1,0.6835951377542511,0.013852860513276102,868,0.7107415150657918,,aging,soundlife,MONO
SNAPC2,0.0448006061058968,0.06812482402347192,868,0.3901706123541909,,aging,soundlife,MONO
SNAPC5,0.03441663511706299,0.07180386674045047,868,0.3249833086463653,,aging,soundlife,MONO
SON,0.2661465106511205,0.03778405025455972,868,0.6032058303786435,,aging,soundlife,MONO
SOX4,0.18269588385694818,0.04527005087018482,868,0.6032058303786435,,aging,soundlife,MONO
SP1,0.3980437180592593,0.0287207199553292,868,0.6032058303786435,,aging,soundlife,MONO
SP100,0.252665790823679,0.03886777890608283,868,0.6032058303786435,,aging,soundlife,MONO
SP110,0.00465519501473916,0.09597203715366731,868,0.0670348082122439,,aging,soundlife,MONO
SP140,0.018750482561328007,0.07976742961564857,868,0.19286210634508807,,aging,soundlife,MONO
SP140L,0.05033290671737102,0.06645143623899023,868,0.4198581847333275,,aging,soundlife,MONO
SP2,0.36744290685776404,0.0306281764467467,868,0.6032058303786435,,aging,soundlife,MONO
SP3,0.5068242518914696,0.02256016864403947,868,0.6032058303786435,,aging,soundlife,MONO
SP4,0.45080908506564965,0.02562742313128115,868,0.6032058303786435,,aging,soundlife,MONO
SPEN,0.4848680724880936,0.02373931237577695,868,0.6032058303786435,,aging,soundlife,MONO
SPI1,0.0017864190720721263,0.1058769620811832,868,0.03118113289434984,,aging,soundlife,MONO
SRCAP,0.5355335188334212,0.02105797133177065,868,0.6036542208376724,,aging,soundlife,MONO
SREBF1,0.22305667413204747,0.041398487767037695,868,0.6032058303786435,,aging,soundlife,MONO
SREBF2,0.503980468246843,0.022711342801648778,868,0.6032058303786435,,aging,soundlife,MONO
SRF,0.5263147718114256,0.021535735683551667,868,0.6032058303786435,,aging,soundlife,MONO
STAT1,0.16542607746548502,0.047121344099791344,868,0.6032058303786435,,aging,soundlife,MONO
STAT2,0.23594456505300093,0.04026949046091784,868,0.6032058303786435,,aging,soundlife,MONO
STAT3,0.4786299697413139,0.024079534607980627,868,0.6032058303786435,,aging,soundlife,MONO
STAT4,0.32228756469958175,-0.03363387548462701,868,0.6032058303786435,,aging,soundlife,MONO
STAT5A,0.39093881144710496,0.02915539273675442,868,0.6032058303786435,,aging,soundlife,MONO
STAT5B,0.5699507436884361,0.01930941443191454,868,0.6236188812583591,,aging,soundlife,MONO
STAT6,0.29751348339095907,0.03540026242883627,868,0.6032058303786435,,aging,soundlife,MONO
TBP,0.3563908277732648,0.03134115775664547,868,0.6032058303786435,,aging,soundlife,MONO
TBPL1,0.42189523887484937,0.027294518499285807,868,0.6032058303786435,,aging,soundlife,MONO
TBX21,0.014172259491481166,-0.08323118901502784,868,0.15698502821332985,,aging,soundlife,MONO
TCF12,0.31243702274468316,0.03432512269615405,868,0.6032058303786435,,aging,soundlife,MONO
TCF20,0.6171358860352351,0.016991435177930354,868,0.658278278437584,,aging,soundlife,MONO
TCF3,0.341857773791308,0.03230023225985733,868,0.6032058303786435,,aging,soundlife,MONO
TCF4,0.39952921752253556,0.028630430668391,868,0.6032058303786435,,aging,soundlife,MONO
TCF7,0.7823273020139881,0.009391133046650357,868,0.7989725637589666,,aging,soundlife,MONO
TCF7L2,2.6285584347010378e-05,0.14215470887724746,868,0.0018510281808046549,,aging,soundlife,MONO
TERF1,0.3163157318115667,0.03405126019625697,868,0.6032058303786435,,aging,soundlife,MONO
TERF2,0.38231858286089215,0.029689256048280228,868,0.6032058303786435,,aging,soundlife,MONO
TET2,0.5156251477352198,0.022095108543335424,868,0.6032058303786435,,aging,soundlife,MONO
TET3,0.5149169803297364,0.02213237618369642,868,0.6032058303786435,,aging,soundlife,MONO
TFAP4,0.559458457330839,0.01983687509484986,868,0.6152690155121863,,aging,soundlife,MONO
TFCP2,0.47650221461324815,0.024196132625999404,868,0.6032058303786435,,aging,soundlife,MONO
TFDP1,0.28671195645171277,0.03620107117513916,868,0.6032058303786435,,aging,soundlife,MONO
TFDP2,0.15726773061523253,0.04804668757628257,868,0.6032058303786435,,aging,soundlife,MONO
TFE3,0.4002575368084441,0.02858623677690055,868,0.6032058303786435,,aging,soundlife,MONO
TFEB,0.26566012364184194,0.03782248451812157,868,0.6032058303786435,,aging,soundlife,MONO
TFEC,0.3794903380857839,-0.029866013242223127,868,0.6032058303786435,,aging,soundlife,MONO
TGIF1,0.7774602585237731,-0.009606719502561695,868,0.7965998358932376,,aging,soundlife,MONO
TGIF2,0.49964841374319635,0.022942499543587205,868,0.6032058303786435,,aging,soundlife,MONO
THAP1,0.38529526076036436,0.02950408446967608,868,0.6032058303786435,,aging,soundlife,MONO
THAP11,0.11041342234983395,0.0542215047602567,868,0.6032058303786435,,aging,soundlife,MONO
THAP12,0.37751346501909655,0.029990042741891407,868,0.6032058303786435,,aging,soundlife,MONO
THAP4,0.2287452267152448,0.04089459840436521,868,0.6032058303786435,,aging,soundlife,MONO
THAP5,0.37471602768273904,0.030166239589257526,868,0.6032058303786435,,aging,soundlife,MONO
THAP6,0.3830973450345463,0.029640726360326775,868,0.6032058303786435,,aging,soundlife,MONO
THAP7,0.3516603349776416,0.03165057011313538,868,0.6032058303786435,,aging,soundlife,MONO
THRA,0.4265078308032262,0.027024238543076368,868,0.6032058303786435,,aging,soundlife,MONO
THYN1,0.08465992342189473,0.05855954260956402,868,0.6032058303786435,,aging,soundlife,MONO
TMF1,0.49841203959550073,0.02300866636969523,868,0.6032058303786435,,aging,soundlife,MONO
TOPORS,0.4550608127949023,0.025387484564303255,868,0.6032058303786435,,aging,soundlife,MONO
TP53,0.35180565767223926,0.031641025849311104,868,0.6032058303786435,,aging,soundlife,MONO
TRAFD1,0.26487591811153316,0.03788455438401244,868,0.6032058303786435,,aging,soundlife,MONO
TRERF1,0.4678523486790518,0.024673097794957792,868,0.6032058303786435,,aging,soundlife,MONO
TRPS1,0.5931345735740358,0.01815996906874672,868,0.6391460477766434,,aging,soundlife,MONO
TSC22D1,0.010109061474466231,0.08726112810719738,868,0.12130873769359478,,aging,soundlife,MONO
TSHZ1,0.37784303941357034,0.029969337476578695,868,0.6032058303786435,,aging,soundlife,MONO
TSHZ2,0.00011360076587600004,-0.1306278561902197,868,0.0043622694096384015,,aging,soundlife,MONO
TTF1,0.2673084477486335,0.03769242899625048,868,0.6032058303786435,,aging,soundlife,MONO
UBP1,0.411052770701663,0.02793674916435825,868,0.6032058303786435,,aging,soundlife,MONO
USF1,0.3513059292867595,0.03167385664710509,868,0.6032058303786435,,aging,soundlife,MONO
USF2,0.4965462333532312,0.023108683640646815,868,0.6032058303786435,,aging,soundlife,MONO
USF3,0.41252631186702016,0.02784888498391631,868,0.6032058303786435,,aging,soundlife,MONO
VEZF1,0.18723843620044928,0.04480482542131057,868,0.6032058303786435,,aging,soundlife,MONO
XBP1,0.731945035029357,0.011642927102507604,868,0.7542045441447399,,aging,soundlife,MONO
XPA,0.338323042853263,0.032537405837989114,868,0.6032058303786435,,aging,soundlife,MONO
YBX1,0.0025338871875442413,0.10235875720376113,868,0.0429270300007495,,aging,soundlife,MONO
YBX3,0.8808805472741352,-0.00509365142908911,868,0.887040551101227,,aging,soundlife,MONO
YY1,0.5767676112318805,0.018969201385720322,868,0.6280116144982291,,aging,soundlife,MONO
ZBED1,0.817991198325404,0.007822254491744,868,0.8309751856004104,,aging,soundlife,MONO
ZBED4,0.3914663182664634,0.029122956937367016,868,0.6032058303786435,,aging,soundlife,MONO
ZBED5,0.42348328482859554,0.027201271317302936,868,0.6032058303786435,,aging,soundlife,MONO
ZBED6,0.21214227912280298,0.042391623993310576,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB1,0.5082433151084098,0.02248489848256103,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB10,0.5509196698153038,-0.020269673930346156,868,0.6079113597961974,,aging,soundlife,MONO
ZBTB11,0.3171885927201859,0.033989934397131986,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB14,0.28517950350865,0.03631631884976797,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB16,0.6199194656038116,0.016857227579785368,868,0.6600251611604353,,aging,soundlife,MONO
ZBTB17,0.559723896056225,0.019823472707054274,868,0.6152690155121863,,aging,soundlife,MONO
ZBTB18,0.39898127080027934,0.02866371158064831,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB2,0.5318520842253743,0.02124825951764152,868,0.6036542208376724,,aging,soundlife,MONO
ZBTB20,0.32754959693239705,0.033270256486340154,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB21,0.32026193685655413,0.03377488072976908,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB24,0.26549634989097254,0.03783543679145384,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB25,0.459010534790659,0.025165715924028366,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB33,0.29602086465828115,0.03550975047553648,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB37,0.3718808720033566,0.030345642353923608,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB38,0.3725831206890591,0.030301126952102214,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB4,0.02254582258957063,0.07741902629834774,868,0.22010836968801156,,aging,soundlife,MONO
ZBTB40,0.4794330964181165,0.024035597924754935,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB43,0.31637843737784693,0.03404685091171832,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB44,0.44061327169747744,0.02620807997497332,868,0.6032058303786435,,aging,soundlife,MONO
ZBTB7A,0.000741712475889136,0.11429931101262722,868,0.015258085218290798,,aging,soundlife,MONO
ZBTB7B,0.3603087849231327,0.03108684308486971,868,0.6032058303786435,,aging,soundlife,MONO
ZC3H8,0.29951207011219627,0.035254232436522044,868,0.6032058303786435,,aging,soundlife,MONO
ZEB2,0.25057686763479575,0.03903927251660772,868,0.6032058303786435,,aging,soundlife,MONO
ZFAT,0.4815292372612484,0.023921112688910926,868,0.6032058303786435,,aging,soundlife,MONO
ZFHX3,0.5973221974271677,0.017954579083331,868,0.6407031391397554,,aging,soundlife,MONO
ZFP14,0.41263473606715106,0.027842427219269085,868,0.6032058303786435,,aging,soundlife,MONO
ZFP90,0.4299176874346684,0.0268255267865348,868,0.6032058303786435,,aging,soundlife,MONO
ZFP91,0.48651143944053543,0.02365007947992614,868,0.6032058303786435,,aging,soundlife,MONO
ZFX,0.539500011639247,0.02085368366748959,868,0.6045758885295841,,aging,soundlife,MONO
ZFY,0.4676233135980473,0.024685792860025303,868,0.6032058303786435,,aging,soundlife,MONO
ZGPAT,0.3282758764298317,0.033220367268987284,868,0.6032058303786435,,aging,soundlife,MONO
ZHX1,0.1724125683657311,0.04635580044378815,868,0.6032058303786435,,aging,soundlife,MONO
ZHX2,0.4607797000268228,0.025066727486135802,868,0.6032058303786435,,aging,soundlife,MONO
ZKSCAN1,0.45472271839883727,0.025406517975895073,868,0.6032058303786435,,aging,soundlife,MONO
ZKSCAN8,0.42841021665706336,0.026913262362844366,868,0.6032058303786435,,aging,soundlife,MONO
ZMAT1,0.44835965361808927,0.025766232920163345,868,0.6032058303786435,,aging,soundlife,MONO
ZNF100,0.46386986505561534,0.024894333646684266,868,0.6032058303786435,,aging,soundlife,MONO
ZNF101,0.3821565548325695,0.02969936065868129,868,0.6032058303786435,,aging,soundlife,MONO
ZNF107,0.5349931655230462,0.021085860056477577,868,0.6036542208376724,,aging,soundlife,MONO
ZNF12,0.37525319662236645,0.0301323432143667,868,0.6032058303786435,,aging,soundlife,MONO
ZNF121,0.4224771120750177,0.027260328172092403,868,0.6032058303786435,,aging,soundlife,MONO
ZNF124,0.37963289667628564,0.029857084441032373,868,0.6032058303786435,,aging,soundlife,MONO
ZNF131,0.4893659263376069,0.02349546975478047,868,0.6032058303786435,,aging,soundlife,MONO
ZNF136,0.3923509439088354,0.02906862169143768,868,0.6032058303786435,,aging,soundlife,MONO
ZNF141,0.3559725367076567,0.03136841264669997,868,0.6032058303786435,,aging,soundlife,MONO
ZNF143,0.29220110874355515,0.035791632361688225,868,0.6032058303786435,,aging,soundlife,MONO
ZNF146,0.3328499660337103,0.03290779492524469,868,0.6032058303786435,,aging,soundlife,MONO
ZNF148,0.3972959578711006,0.028766245818190702,868,0.6032058303786435,,aging,soundlife,MONO
ZNF160,0.3285873815020255,0.033198991424984316,868,0.6032058303786435,,aging,soundlife,MONO
ZNF169,0.2195403242399272,0.041714569166392296,868,0.6032058303786435,,aging,soundlife,MONO
ZNF195,0.3711590466034852,0.030391452983078233,868,0.6032058303786435,,aging,soundlife,MONO
ZNF207,0.47727507047791506,0.02415374837837169,868,0.6032058303786435,,aging,soundlife,MONO
ZNF217,0.005404226963875731,0.09434897951499237,868,0.07592279832176636,,aging,soundlife,MONO
ZNF22,0.4397767561099184,0.02625605850235944,868,0.6032058303786435,,aging,soundlife,MONO
ZNF224,0.3446084211502394,0.032116750906993,868,0.6032058303786435,,aging,soundlife,MONO
ZNF236,0.4747454923060157,0.024292613283310612,868,0.6032058303786435,,aging,soundlife,MONO
ZNF24,0.2696319572804447,0.037510031592501894,868,0.6032058303786435,,aging,soundlife,MONO
ZNF25,0.10363130751506197,0.05527830921806571,868,0.6032058303786435,,aging,soundlife,MONO
ZNF254,0.43726437911174953,0.0264004717570095,868,0.6032058303786435,,aging,soundlife,MONO
ZNF26,0.8886538350187035,-0.004759005104624922,868,0.8933064728983826,,aging,soundlife,MONO
ZNF263,0.39226025717859136,0.029074188413167723,868,0.6032058303786435,,aging,soundlife,MONO
ZNF264,0.24093029472923438,0.03984444461740199,868,0.6032058303786435,,aging,soundlife,MONO
ZNF266,0.4469475170368009,0.025846454340738304,868,0.6032058303786435,,aging,soundlife,MONO
ZNF267,0.651690204623775,0.015343244617385133,868,0.6862405079767723,,aging,soundlife,MONO
ZNF274,0.3328468604435947,0.03290800620346216,868,0.6032058303786435,,aging,soundlife,MONO
ZNF276,0.47879849327893476,0.024070311854487297,868,0.6032058303786435,,aging,soundlife,MONO
ZNF277,0.46110403182234105,0.02504860348948008,868,0.6032058303786435,,aging,soundlife,MONO
ZNF280D,0.4631683954114667,0.024933410930908,868,0.6032058303786435,,aging,soundlife,MONO
ZNF281,0.3708964119234851,0.03040813477624944,868,0.6032058303786435,,aging,soundlife,MONO
ZNF292,0.46086171615915683,0.025062143667417502,868,0.6032058303786435,,aging,soundlife,MONO
ZNF296,0.00013978639792896076,0.12891646588462058,868,0.0047362920710047884,,aging,soundlife,MONO
ZNF3,0.3022771810758964,0.035053260921654415,868,0.6032058303786435,,aging,soundlife,MONO
ZNF302,0.4657117565381359,0.024791882083226975,868,0.6032058303786435,,aging,soundlife,MONO
ZNF316,0.7138394671603571,0.012464239021915196,868,0.73818946693782,,aging,soundlife,MONO
ZNF317,0.41330076528216464,0.027802780402459107,868,0.6032058303786435,,aging,soundlife,MONO
ZNF318,0.46761966809986855,0.024685994952233323,868,0.6032058303786435,,aging,soundlife,MONO
ZNF32,0.411997850503126,0.027880374624329796,868,0.6032058303786435,,aging,soundlife,MONO
ZNF326,0.5141718292982258,0.022171618816090356,868,0.6032058303786435,,aging,soundlife,MONO
ZNF331,0.2399139796008384,0.039930581828066296,868,0.6032058303786435,,aging,soundlife,MONO
ZNF333,0.4974111566853481,0.023062294292896496,868,0.6032058303786435,,aging,soundlife,MONO
ZNF335,0.4473170833714233,0.025825445937113552,868,0.6032058303786435,,aging,soundlife,MONO
ZNF33A,0.5288019021930765,0.02140642422844647,868,0.6032058303786435,,aging,soundlife,MONO
ZNF33B,0.4550707684871379,0.025386924217726474,868,0.6032058303786435,,aging,soundlife,MONO
ZNF34,0.3372275416669377,0.03261123379598303,868,0.6032058303786435,,aging,soundlife,MONO
ZNF350,0.5076561450409696,0.022516029868605746,868,0.6032058303786435,,aging,soundlife,MONO
